384 Plate ID,Plate Map,Well,Human Readable Name,CatNumber,MoleculeID,Concentration,Unit,Well X,Well Y,Barcode,M.w.,CAS Number,Form,Targets,Information,Smiles,Max Solubility in DMSO,URL,Pathway,,Library
SelleckChem002,SP0136-A,L08,Diclazuril,S2028,SW199606-2,10,m,8,12,192867564,407.64,101831-37-2,free base,Others,Diclazuril is an anti-coccidial drug.,C1=C(C=CC(=C1)C(C2=C(Cl)C=C(C=C2Cl)N3N=CC(NC3=O)=O)C#N)Cl,39,http://www.selleckchem.com/products/diclazuril.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,L09,Dapoxetine hydrochloride,S1869,SW219444-1,10,m,9,12,192901325,341.87,129938-20-1,hydrochloride,5-HT Receptor,Dapoxetine hydrochloride is a short-acting novel selective serotonin reuptake inhibitor.,C1(=CC=C2C(=C1OCC[C@@H](C3=CC=CC=C3)N(C)C)C=CC=C2).Cl,198,http://www.selleckchem.com/products/Dapoxetine-hydrochloride(Priligy).html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,L10,Phentolamine Mesylate,S2038,SW196637-3,10,m,10,12,192954482,377.46,65-28-1,mesylate,Adrenergic Receptor,Phentolamine Mesylate is a nonselective alpha-adrenergic antagonist with IC50 of 0.1 _M.,C1(N(C2=CC=C(C=C2)C)CC3NCCN=3)(=CC(=CC=C1)O).CS(O)(=O)=O,201,http://www.selleckchem.com/products/phentolamine-mesilate.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,L11,Deflazacort,S1888,SW219982-1,10,m,11,12,192883719,441.52,14484-47-0,free base,Others,Deflazacort(Calcort) is a glucocorticoid used as an anti-inflammatory and immunosuppressant.,C1C(C=C2[C@](C=1)([C@]3([C@@](CC2)([C@]4([C@](C[C@H]3O)([C@@]5([C@@](C4)(OC(=N5)C)[H])C(COC(C)=O)=O)C)[H])[H])[H])C)=O,199,http://www.selleckchem.com/products/Deflazacor.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,L12,Lornoxicam,S2047,SW220125-1,10,m,12,12,192870855,371.82,70374-39-9,free base,COX,Lornoxicam is a COX-1 and COX-2 inhibitor with IC50 of 5 nM and 8 nM; respectively.,N(C1=NC=CC=C1)C(C2N(S(C3=C(C=2O)SC(=C3)Cl)(=O)=O)C)=O,5.38,http://www.selleckchem.com/products/lornoxicam-xefo.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,L13,Tropisetron,S1898,SW198927-2,10,m,13,12,192917544,320.81,105826-92-4,hydrochloride,5-HT Receptor,Tropisetron is a selective 5-HT3 receptor antagonist and _7-nicotinic receptor agonist with an IC50 of 70.1 ± 0.9 nM for 5-HT3 receptor.,C1(=CC=C2C(=C1)C(C=N2)C(OC3C[C@@]4(CC[C@@](N4C)(C3)[H])[H])=O).Cl,109,http://www.selleckchem.com/products/Tropisetron-hydrochloride.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,L14,Hytrin,S2059,SW196457-4,10,m,14,12,192902177,459.92,70024-40-7,hydrochloride,Adrenergic Receptor,Hytrin (terazosin) is an alpha-adrenergic blocker used to treat high blood pressure and enlarged prostate.,C12(=C(C(=NC(=N1)N3CCN(CC3)C(C4CCCO4)=O)N)C=C(C(=C2)OC)OC).Cl.O.O,56,http://www.selleckchem.com/products/terazosin-hydrochloride-hytrin.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,L15,Fluvastatin Sodium,S1909,SW197104-2,10,m,15,12,179701010,433.45,93957-55-2,sodium,HMG-CoA Reductase,Fluvastatin Sodium inhibits HMG-CoA reductase activity with IC50 of 8 nM.,C12(=C(C=CC=C1)N(C(=C2C3=CC=C(C=C3)F)/C=C/[C@H](C[C@H](CC([O-])=O)O)O)C(C)C).[Na+],200,http://www.selleckchem.com/products/Fluvastatin-Sodium(Lescol).htm,Metabolism,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,L16,Argatroban,S2069,SW220256-1,10,m,16,12,192883535,508.63,74863-84-6,free base,Others,Argatroban is an anticoagulant that is a small molecule direct thrombin inhibitor.,NC(NCCC[C@@](C(N1CC[C@H](C[C@H]1C(=O)O)C)=O)(NS(C2=CC=CC3=C2NCC(C3)C)(=O)=O)[H])=N,17,http://www.selleckchem.com/products/argatroban.html,Others,,L1300-Selleck-FDA-Approved-Drug-Library
SelleckChem002,SP0136-A,L17,Phenindione,S1921,SW196997-3,10,m,17,12,192881066,222.24,83-12-5,free base,Others,Phenindione is an anticoagulant which functions as a Vitamin K antagonist.,C1=CC=C2C(=C1)C(C(C2=O)C3=CC=CC=C3)=O,197,http://www.selleckchem.com/products/Phenindione(Rectadione).html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,L18,Adiphenine,S2082,SW196325-3,10,m,18,12,192883522,347.88,50-42-0,hydrochloride,Others,Adiphenine is a nicotinic receptor inhibitor with IC50 of 15 µM; used as an antispasmodic drug.,C(C(C1=CC=CC=C1)C2=CC=CC=C2)(OCCN(CC)CC)=O.Cl,86,http://www.selleckchem.com/products/adiphenine-hcl.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,L19,Menadione,S1949,SW219798-1,10,m,19,12,192882555,172.18,58-27-5,free base,Others,Menadione; a synthetic naphthoquinone without the isoprenoid side chain and biological activity; but can be converted to active vitamin K2; menaquinone; after alkylation in vivo.,C1=CC=C2C(=C1)C(C(=CC2=O)C)=O,197,http://www.selleckchem.com/products/Menadione.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,L20,Almotriptan Malate,S2096,SW219418-1,10,m,20,12,192881147,469.55,181183-52-8,malate,5-HT Receptor,Almotriptan Malate is a selective 5-hydroxytryptamine1B/1D (5-HT1B/1D) receptor agonist; used for the treatment of Migraine attacks in adults.,C1(=CC=C2C(=C1)C(=CN2)CCN(C)C)CS(N3CCCC3)(=O)=O.C(C(CC(O)=O)O)(=O)O,200,http://www.selleckchem.com/products/almotriptan-malate-axert.html,Neuronal Signaling,,L1300-Selleck-FDA-Approved-Drug-Library
SelleckChem002,SP0136-A,L21,Rimantadine,S1964,SW220023-1,10,m,21,12,192883089,179.3,13392-28-4,free base,Others,Rimantadine (Flumadine) is an anti-influenza virus drug for T. brucei with IC50 of 7 _M.,C1C2CC3CC1(CC(C2)C3)C(N)C,184,http://www.selleckchem.com/products/rimantadine-flumadine.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,L22,Flunixin meglumine,S2108,SW196448-3,10,m,22,12,192891225,491.46,42461-84-7,meglumine,COX,Flunixin meglumine is a potent inhibitor of the enzyme cyclooxygenase used as analgesic agent with anti-inflammatory and antipyretic activity.,C1(C(=CC=CN=1)C(=O)O)NC2(C(=C(C=CC=2)C(F)(F)F)C).N(C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C,199,http://www.selleckchem.com/products/flunixin-meglumin.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,M03,BIX02188,S1530,SW219635-1,10,m,3,13,192939727,412.48,1094614-84-2,free base,MEK,BIX02188 is a selective inhibitor of MEK5 with IC50 of 4.3 nM; also inhibits ERK5 catalytic activity with IC50 of 810 nM; and does not inhibit closely related kinases MEK1; MEK2; ERK2; and JNK2.,C1=C(C=C2C(=C1)/C(C(N2)=O)=C(/NC3=CC(=CC=C3)CN(C)C)C4=CC=CC=C4)C(NC)=O,104,http://www.selleckchem.com/products/BIX-02188.html,MAPK,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,M04,Aminoglutethimide,S1672,SW196550-3,10,m,4,13,192928051,232.28,125-84-8,free base,Aromatase,Aminoglutethimide is an aromatase inhibitor with IC50 of 10 _M.,C1(=CC=C(C=C1)N)C2(CCC(NC2=O)=O)CC,86,http://www.selleckchem.com/products/Aminoglutethimide(Cytadren).html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,M05,Saxagliptin,S1540,SW220022-1,10,m,5,13,192898487,315.41,361442-04-8,free base,DPP-4,Saxagliptin is a selective and reversible DPP4 inhibitor with IC50 of 26 nM.,C1C2CC3(CC1CC(C2)(O)C3)[C@@H](C(N4[C@@H](C[C@]5([C@]4(C5)[H])[H])C#N)=O)N,199,http://www.selleckchem.com/products/Saxagliptin(Onglyza).html,Proteases,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,M06,Ipratropium bromide,S1683,SW196584-2,10,m,6,13,192897594,412.37,22254-24-6,bromide,Others,Ipratropium bromide is a muscarinic antagonist; bronchodilator; N-Isopropyl salt of atropine.,[Br-].C12CCC([N+]1(C)C(C)C)CC(C2)OC(C(C3=CC=CC=C3)CO)=O,201,http://www.selleckchem.com/products/Ipratropium-bromide.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,M07,AZD8055,S1555,SW218287-2,10,m,7,13,179703059,465.54,1009298-09-2,free base,mTOR,AZD8055 is a novel ATP-competitive mTOR inhibitor with IC50 of 0.8 nM with excellent selectivity (_1;000-fold) against PI3K isoforms and ATM/DNA-PK. Phase 1.,C1(=C(C=CC(=C1)C2=NC3=C(C=C2)C(=NC(=N3)N4[C@H](COCC4)C)N5[C@H](COCC5)C)OC)CO,199,http://www.selleckchem.com/products/AZD8055.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,M08,Hydrocortisone,S1696,SW219992-1,10,m,8,13,192895790,362.46,50-23-7,free base,Others,Hydrocortisone is a steroid hormone or glucocorticoid produced by the adrenal gland.,C1C(C=C2[C@](C1)([C@]3([C@@](CC2)([C@]4([C@](C[C@H]3O)([C@@](CC4)(C(=O)CO)O)C)[H])[H])[H])C)=O,201,http://www.selleckchem.com/products/Hydrocortisone.html,Others,,L1300-Selleck-FDA-Approved-Drug-Library
SelleckChem002,SP0136-A,M09,Tazarotene,S1569,SW220026-1,10,m,9,13,192880778,351.46,118292-40-3,free base,Others,Tazarotene is a prescription topical retinoid sold as a cream or gel.,C1CC(C2=C(S1)C=CC(=C2)C#CC3=NC=C(C=C3)C(=O)OCC)(C)C,28,http://www.selleckchem.com/products/Tazarotene(Avage).html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,M10,Estradiol,S1709,SW219957-1,10,m,10,13,192926841,272.38,50-28-2,free base,Others,Estradiol is the predominant sex hormone.,C1C(=CC2=C(C=1)[C@]3([C@@](CC2)([C@]4([C@](CC3)([C@@H](CC4)O)C)[H])[H])[H])O,198,http://www.selleckchem.com/products/Estradiol.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,M11,Candesartan,S1578,SW199612-2,10,m,11,13,194472521,440.45,139481-59-7,free base,RAAS,Candesartan is an angiotensin II receptor antagonist with IC50 of 0.26 nM.,C1(=CC=C(C=C1)C2=CC=CC=C2C3N=NNN=3)CN4C5=C(N=C4OCC)C=CC=C5C(O)=O,199,http://www.selleckchem.com/products/Candesartan(Atacand).html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,M12,Azathioprine,S1721,SW198560-2,10,m,12,13,192925257,277.26,446-86-6,free base,Others,Azathioprine(Azasan; Imuran) is a drug that suppresses the immune system and is used in organ transplantation and autoimmune disease. ,N1=CN=C2C(=C1SC3=C(N=CN3C)[N+](=O)[O-])NC=N2,194,http://www.selleckchem.com/products/Azathioprine(Azasan).html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,M13,Cefdinir,S1605,SW197768-3,10,m,13,13,192927075,395.41,91832-40-5,free base,Others,Cefdinir(Omnicef) is a bacteriocidal antibiotic.,[C@]12(N(C(=C(CS1)C=C)C(O)=O)C([C@@]2([H])NC(/C(C3N=C(SC=3)N)=N\O)=O)=O)[H],199,http://www.selleckchem.com/products/Cefdinir(Omnicef).html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,M14,Meloxicam,S1734,SW219562-1,10,m,14,13,192885274,351.4,71125-38-7,free base,Others,Meloxicam (Mobic) is a nonsteroidal anti-inflammatory agent with analgesic and fever reducer effects.,C1(N(S(C2=C(C=1O)C=CC=C2)(=O)=O)C)C(=O)NC3=NC=C(S3)C,85,http://www.selleckchem.com/products/Meloxicam(Mobic).html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,M15,Riluzole,S1614,SW196805-4,10,m,15,13,194472462,234.2,1744-22-5,free base,Sodium Channel,Riluzole is a drug used to treat amyotrophic lateral sclerosis. ,C12=C(C=CC(=C1)OC(F)(F)F)N=C(S2)N,200,http://www.selleckchem.com/products/Riluzole(Rilutek).html,Transmembrane Transporters,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,M16,Nevirapine,S1742,SW197569-2,10,m,16,13,192874434,266.3,129618-40-2,free base,Reverse Transcriptase,Nevirapine(Viramune) is a non-nucleoside reverse transcriptase inhibitor (NNRTI) used to treat HIV-1 infection and AIDS.,N1(C2CC2)C3=C(NC(C4=C1N=CC=C4)=O)C(=CC=N3)C,199,http://www.selleckchem.com/products/Nevirapine(Viramune).html,Microbiology,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,M17,Naproxen,S1626,SW197105-3,10,m,17,13,192948839,252.24,26159-34-2,sodium,COX,Naproxen is a COX inhibitor for COX-1 and COX-2 with IC50 of 8.7 _M and 5.2 _M; respectively.,C1(=C(C=C2C(=C1)C=C(C=C2)[C@@H](C([O-])=O)C)OC).[Na+],11,http://www.selleckchem.com/products/Naproxen-Sodium(Aleve).html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,M18,Rifapentine,S1760,SW197670-3,10,m,18,13,192958865,877.03,61379-65-5,free base,Others,Rifapentine (Priftin) is an antibiotic compound used in the treatment of tuberculosis.,C1(=C2C(=C3C(=C1O)C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]([C@H](/C=C/C=C(/C(N2)=O)C)C)O)C)O)C)OC(=O)C)C)OC)C)O)/C=N/N5CCN(CC5)C6CCCC6,114,http://www.selleckchem.com/products/Rifapentine(Priftin).html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,M19,Amphotericin B,S1636,SW219080-1,10,m,19,13,192894267,924.08,1397-89-3,free base,Others,Amphotericin B is a polyene; antifungal antibiotic produced from a strain of Streptomyces nodosus. (IC50=0.028_0.290 _g/ml),[C@@H]1([C@H](C)[C@@H]([C@H](/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@@H](C[C@H]2[C@H]([C@H](C[C@](C[C@H](C[C@H]([C@@H](CC[C@H](C[C@H](CC(=O)O1)O)O)O)O)O)(O2)O)O)C(O)=O)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)C)O)N)O)C)O)C,23,http://www.selleckchem.com/products/Amphotericin-B(Abelcet).html,Others,,L1300-Selleck-FDA-Approved-Drug-Library
SelleckChem002,SP0136-A,M20,Chlorprothixene,S1771,SW196895-3,10,m,20,13,194474691,315.86,113-59-7,free base,Dopamine Receptor,Chlorprothixene has strong binding affinities to dopamine and histamine receptors; such as D1; D2; D3; D5; H1; 5-HT2; 5-HT6 and 5-HT7; with Ki of 18 nM; 2.96 nM; 4.56 nM; 9 nM; 3.75 nM; 9.4 nM; 3 nM and 5.6 nM; respectively.,C1=CC=C2C(=C1)SC3=C(C/2=C/CCN(C)C)C=C(C=C3)Cl,18,http://www.selleckchem.com/products/Chlorprothixene.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,M21,Ketorolac,S1646,SW197293-4,10,m,21,13,192927664,376.4,74103-07-4,tromethamine,COX,Ketorolac (Ketorolac tromethamine) is a non-selective COX inhibitor of COX-1 and COX-2 with IC50 of 1.23 _M and 3.50 _M; respectively.,C1(=CC=C(C=C1)C(C2=CC=C3N2CCC3C(=O)O)=O).OCC(CO)(CO)N,199,http://www.selleckchem.com/products/Ketorolac-Tromethamine(Toradol,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,M22,Teniposide,S1787,SW219718-1,10,m,22,13,194475390,656.65,29767-20-2,free base,Others,Teniposide(Vumon)is a chemotherapeutic medication mainly used in the treatment of childhood acute lymphocytic leukemia (ALL).,C1=C2C(=CC3=C1OCO3)[C@@H]([C@@]4([C@@H]([C@@H]2O[C@H]5[C@@H]([C@H]([C@H]6[C@H](O5)CO[C@H](O6)C7=CC=CS7)O)O)COC4=O)[H])C8=CC(=C(C(=C8)OC)O)OC,60,http://www.selleckchem.com/products/Teniposide(Vumon).html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,N03,Erdosteine,S1825,SW220302-1,10,m,3,14,192883264,249.31,84611-23-4,free base,Others,Erdosteine is a mucolytic which is used in treatment of excessive viscous mucus.,S1C(C(CC1)NC(CSCC(O)=O)=O)=O,200,http://www.selleckchem.com/products/erdosteine.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,N04,Raltegravir,S2005,SW220138-1,10,m,4,14,192901585,444.42,518048-05-0,free base,Integrase,Raltegravir (MK-0518) is a potent integrase (IN) inhibitor for WT and S217Q PFV IN with IC50 of 90 nM and 40 nM; respectively.,N1(C(=NC(=C(C1=O)O)C(NCC2=CC=C(C=C2)F)=O)C(NC(C3=NN=C(O3)C)=O)(C)C)C,200,http://www.selleckchem.com/products/Raltegravir-(MK-0518).html,Microbiology,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,N05,Azithromycin,S1835,SW219062-1,10,m,5,14,194476160,748.98,83905-01-5,free base,Autophagy,Azithromycin is an antibiotic for inhibition of parasite growth with IC50 of 8.4 _M.,[C@@H]1([C@@]([C@H](OC([C@H]([C@H]([C@@H]([C@H]([C@](C[C@H](CN([C@@H]1C)C)C)(C)O)O[C@@H]2O[C@@H](C[C@@H]([C@@H]2O)N(C)C)C)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)OC)C)=O)CC)(O)C)O,133,http://www.selleckchem.com/products/azithromycin-zithromax.html,Ubiquitin,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,N06,Mirtazapine,S2016,SW197784-4,10,m,6,14,192871948,265.35,85650-52-8,free base,Others,Mirtazapine is a potent tetracyclic antidepressant.,C1C2=C(N3C(C4=C1C=CC=C4)CN(CC3)C)N=CC=C2,199,http://www.selleckchem.com/products/mirtazapine-remeron-avanza.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,N07,Daidzein,S1849,SW218107-2,10,m,7,14,192880828,254.24,486-66-8,free base,Others,Daidzein belongs to the group of isoflavones.,C1=C(C=C2C(=C1)C(C(=CO2)C3=CC=C(C=C3)O)=O)O,200,http://www.selleckchem.com/products/Daidzein.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,N08,Uridine,S2029,SW220050-1,10,m,8,14,192887415,244.2,58-96-8,free base,DNA/RNA Synthesis,Uridine is a nucleoside; contains a uracil attached to a ribose ring via a _-N1-glycosidic bond.,C1N(C(NC(C=1)=O)=O)[C@@H]2O[C@@H]([C@H]([C@@H]2O)O)CO,200,http://www.selleckchem.com/products/uridine.html,DNA Damage,,L1300-Selleck-FDA-Approved-Drug-Library
SelleckChem002,SP0136-A,N09,Valaciclovir,S1876,SW197519-2,10,m,9,14,192884021,360.8,124832-27-5,hydrochloride,Others,Valaciclovir hydrochloride is an antiviral drug used in the management of herpes simplex; herpes zoster; and herpes B.,N1(C(=O)C2=C(N=C1N)N(C=N2)COCCOC([C@H](C(C)C)N)=O).Cl,38,http://www.selleckchem.com/products/valaciclovir-hcl.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,N10,Nimesulide,S2040,SW196785-3,10,m,10,14,192867595,308.31,51803-78-2,free base,COX,Nimesulide is a relatively COX-2 selective inhibitor with IC50 of 26 _M.,C1=CC(=CC(=C1NS(=O)(=O)C)OC2=CC=CC=C2)[N+](=O)[O-],201,http://www.selleckchem.com/products/nimesulide.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,N11,Mitoxantrone,S1889,SW196745-6,10,m,11,14,192880568,444.48,65271-80-9,Free Base,Topoisomerase,Mitoxantrone is a type II topoisomerase inhibitor with IC50 of 2.0 _M; 0.42 mM for HepG2 and MCF-7/wt cells; respectively,C1=CC(=C2C(=C1O)C(C3=C(C2=O)C(=CC=C3NCCNCCO)NCCNCCO)=O)O,89,www.selleckchem.com/products/Mitoxantrone.html,Cell Cycle,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,N12,Captopril,S2051,SW219164-1,10,m,12,14,192870895,217.29,62571-86-2,free base,RAAS,Captopril is an angiotensin-converting enzyme (ACE) inhibitor with IC50 of 6 nM.,C([C@@H]1N(CCC1)C([C@@H](CS)C)=O)(=O)O,197,http://www.selleckchem.com/products/captopril-capoten.html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,N13,Nicotinamide (Vitamin B3),S1899,SW197779-3,10,m,13,14,192870780,122.12,98-92-0,free base,Others,Nicotinamide (Vitamin B3) is a water-soluble vitamin and is part of the vitamin B group.,C1=CN=CC(=C1)C(N)=O,196,http://www.selleckchem.com/products/Nicotinamide(Niacinamide).html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,N14,Bromhexine hydrochloride,S2060,SW199599-2,10,m,14,14,192883792,412.59,611-75-6,hydrochloride,Others,Bromhexine hydrochloride is a medication prescribed for coughs which works by dissolving hard phlegm.,C1(=CC(=C(C(=C1)CN(C)C2CCCCC2)N)Br)Br.Cl,14,http://www.selleckchem.com/products/bromhexine-hydrochloride.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,N15,Tioconazole,S1910,SW198590-2,10,m,15,14,192881990,387.71,65899-73-2,free base,Others,Tioconazole is an antifungal medication with an average IC50 of 1.7 _M.,C1=C(C(=CC=C1Cl)C(OCC2C=CSC=2Cl)CN3C=CN=C3)Cl,201,http://www.selleckchem.com/products/tioconazole.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,N16,Mecarbinate,S2074,SW219644-1,10,m,16,14,192886056,233.26,15574-49-9,free base,Others,Mecarbinate is a chemical intermediate of arbidol hydrochloride.,C1=C(C=C2C(=C1)N(C(=C2C(=O)OCC)C)C)O,201,http://www.selleckchem.com/products/mecarbinate.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,N17,Alibendol,S1928,SW219612-1,10,m,17,14,192870663,251.28,26750-81-2,free base,Others,Alibendol is an antispasmodic;choleretic; and cholekinetic.,C1=C(C(=C(C=C1CC=C)C(=O)NCCO)O)OC,198,http://www.selleckchem.com/products/alibendol.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,N18,Duloxetine,S2084,SW197393-3,10,m,18,14,192949041,333.88,136434-34-9,hydrochloride,5-HT Receptor,Duloxetine is a serotonin-norepinephrine reuptake inhibitor with Ki of 4.6 nM; used for treatment of major depressive disorder and generalized anxiety disorder (GAD).,C1(=CC(=C2C(=C1)C=CC=C2)O[C@@H](CCNC)C3SC=CC=3).Cl,200,http://www.selleckchem.com/products/duloxetine-hcl-cymbalta.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,N19,Methoxsalen,S1952,SW167762-4,10,m,19,14,192872350,216.19,298-81-7,free base,Others,Methoxsalen (Oxsoralen) a naturally occurring furocoumarin compound found in several species of plants; including Psoralea corylifolia; is an agent used to treat psoriasis; eczema; vitiligo and some cutaneous Lymphomas in conjunction with exposing the skin to sunlight.,C1C(OC2=C(C=1)C=C3C(=C2OC)OC=C3)=O,198,http://www.selleckchem.com/products/Methoxsalen(Oxsoralen).html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,N20,Ambrisentan,S2097,SW219060-1,10,m,20,14,192886043,378.42,177036-94-1,free base,Others,Ambrisentan; a highly selective antagonist of the endothelin-1 type A receptor with IC50 of 18 nM; is indicated for the treatment of pulmonary arterial hypertension (PAH).,[C@@H](OC1=NC(=CC(=N1)C)C)(C(O)=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)OC,200,http://www.selleckchem.com/products/ambrisentan.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,N21,Primidone,S1965,SW196576-3,10,m,21,14,192875460,218.25,125-33-7,free base,Others,Primidone(Mysoline) is an anticonvulsant of the pyrimidinedione class.,C1NC(C(C(N1)=O)(CC)C2=CC=CC=C2)=O,201,http://www.selleckchem.com/products/Primidone(Mysoline).html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,N22,Imidapril HCl,S2109,SW220093-1,10,m,22,14,192901116,441.91,89396-94-1,free base,RAAS,Imidapril HCl is a angiotensin-converting enzyme (ACE) inhibitor with IC50 of 2.6 nM; used for the treatment of hypertension.,CCOC(=O)[C@@H](N[C@H](C(N1C(N(C[C@@H]1C(=O)O)C)=O)=O)C)CCC2=CC=CC=C2,199,http://www.selleckchem.com/products/imidapril-tanatril.html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,O03,BIX02189,S1531,SW219634-1,10,m,3,15,179701063,440.54,1094614-85-3,free base,MEK,BIX02189 is a selective inhibitor of MEK5 with IC50 of 1.5 nM; also inhibits ERK5 catalytic activity with IC50 of 810 nM; and does not inhibit closely related kinases MEK1; MEK2; ERK2; and JNK2.,C1=C(C=C2C(=C1)/C(C(N2)=O)=C(/NC3=CC(=CC=C3)CN(C)C)C4=CC=CC=C4)C(N(C)C)=O,199,http://www.selleckchem.com/products/BIX-02189.html,MAPK,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,O04,Aminophylline,S1673,SW199286-2,10,m,4,15,192928089,420.43,317-34-0,ethylenediamine,PDE,Aminophylline is a competitive nonselective phosphodiesterase inhibitor with an IC50 of 0.12 mM and also a nonselective adenosine receptor antagonist.,NCCN.N1(C(N(C2=C(C1=O)NC=N2)C)=O)C.N3(C(N(C4=C(C3=O)NC=N4)C)=O)C,126,http://www.selleckchem.com/products/Aminophylline(Truphylline).html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem002,SP0136-A,O05,EX 527,S1541,SW218147-2,10,m,5,15,179702979,248.71,49843-98-3,free base,Sirtuin,EX 527 is a potent and selective SIRT1 inhibitor with IC50 of 38 nM; exhibits >200-fold selectivity against SIRT2 and SIRT3.,N1C2=C(C3=C1C=CC(=C3)Cl)CCCC2C(=O)N,201,http://www.selleckchem.com/products/EX-527.html,Epigenetics,,L1700-Selleck-Bioactive-Compound-Library
