,384 Plate ID,Plate Map,Well,Human Readable Name,CatNumber,MoleculeID,Concentration,Unit,Well X,Well Y,Barcode,M.w.,CAS Number,Form,Targets,Information,Smiles,Max Solubility in DMSO,URL,Pathway,Unnamed: 20,Library
257,SelleckChem002 1to5,SP0142-A,K18,Pitavastatin Calcium,S1759,SW222228-1,2.0,m,18,11,192884093.0,880.98,147526-32-7,calcium,Others,Pitavastatin calcium is a novel member of the medication class of statins.,[Ca+2].C1(=CC=C2C(=C1)C(=C(C(=N2)C3CC3)C=C[C@@H](O)C[C@H](CC([O-])=O)O)C4=CC=C(C=C4)F).C5=CC=C6C(=C5)C(=C(C(=N6)C7CC7)C=C[C@@H](O)C[C@H](CC([O-])=O)O)C8=CC=C(C=C8)F,57.0,http://www.selleckchem.com/products/Pitavastatin-calcium(Livalo).html,Others,,L1700-Selleck-Bioactive-Compound-Library
258,SelleckChem002 1to5,SP0142-A,K19,Erythromycin,S1635,SW219595-1,2.0,m,19,11,192927607.0,733.93,114-07-8,free base,Others,Erythromycin is a macrolide antibiotic that has an antimicrobial spectrum similar to or slightly wider than that of penicillin (IC50=1.5 _g/ml).,C1[C@H](C([C@@H]([C@@H](O)[C@@]([C@H](OC([C@@H]([C@H]([C@@H]([C@@H](O[C@@H]2[C@@H]([C@@H](CC(C)O2)N(C)C)O)[C@@]1(C)O)C)O[C@@H]3C[C@]([C@@H]([C@H](O3)C)O)(OC)C)C)=O)CC)(O)C)C)=O)C,200.0,http://www.selleckchem.com/products/Erythromycin(E-Mycin).html,Others,,L1700-Selleck-Bioactive-Compound-Library
259,SelleckChem002 1to5,SP0142-A,K20,Sulfadiazine,S1770,SW196657-3,2.0,m,20,11,192926360.0,250.28,68-35-9,free base,Others,Sulfadiazine is a sulfonamide antibiotic.,C1=CC=NC(=N1)NS(C2=CC=C(C=C2)N)(=O)=O,199.0,http://www.selleckchem.com/products/Sulfadiazine.html,Others,,L1700-Selleck-Bioactive-Compound-Library
260,SelleckChem002 1to5,SP0142-A,K21,Ketoprofen,S1645,SW196784-3,2.0,m,21,11,192927553.0,254.28,22071-15-4,free base,COX,Ketoprofen (Actron) is a non-selective NSAID with IC50 of 0.5 _M and 2.33 _M for human recombinant COX-1 and COX-2; respectively.,C1=CC=CC(=C1)C(C2=CC=CC(=C2)C(C(O)=O)C)=O,200.0,http://www.selleckchem.com/products/Ketoprofen(Actron).html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
261,SelleckChem002 1to5,SP0142-A,K22,Verteporfin (Visudyne),S1786,SW219955-1,2.0,m,22,11,192961963.0,718.79,129497-78-5,Endocrinology,VDA; Hippo pathway,Verteporfin(Visudyne); a benzoporphyrin derivative; is a medication used as a photosensitizer for photodynamic therapy.,C12NC(C=C3N=C(C=C4NC(=CC5=NC(=C1)C6[C@]5([C@@H](C(=CC=6)C(=O)OC)C(OC)=O)C)C(=C4CCC(OC)=O)C)C(=C3C)CCC(O)=O)=C(C=2C)C=C,139.12,https://www.selleckchem.com/products/Verteporfin(Visudyne).html,Angiogenesis,,L1700-Selleck-Bioactive-Compound-Library
266,SelleckChem002 1to5,SP0142-A,L03,Fenoprofen Calcium,S1823,SW196529-2,2.0,m,3,12,192882923.0,522.6,34597-40-5,free base,Others,Fenoprofen calcium is a nonsteroidal; anti-inflammatory antiarthritic agent.,[Ca+2].O(C1=CC=CC(=C1)C(C)C([O-])=O)C2(=CC=CC=C2).O(C3=CC=CC(=C3)C(C)C([O-])=O)C4=CC=CC=C4,200.0,http://www.selleckchem.com/products/fenoprofen-calcium.html,Others,,L1700-Selleck-Bioactive-Compound-Library
267,SelleckChem002 1to5,SP0142-A,L04,Maraviroc,S2003,SW219829-1,2.0,m,4,12,179701018.0,513.67,376348-65-1,free base,CCR,Maraviroc is a CCR5 antagonist for MIP-1_; MIP-1_ and RANTES with IC50 of 3.3 nM; 7.2 nM and 5.2 nM; respectively.,C1=CC=CC(=C1)[C@H](CCN2C3CCC2CC(C3)N4C(=NN=C4C(C)C)C)NC(C5CCC(CC5)(F)F)=O,194.0,http://www.selleckchem.com/products/Maraviroc.html,Microbiology,,L1700-Selleck-Bioactive-Compound-Library
268,SelleckChem002 1to5,SP0142-A,L05,Butoconazole nitrate,S1833,SW197153-3,2.0,m,5,12,192883290.0,474.79,64872-77-1,nitrate,Others,Butoconazole nitrate is an anti-fungal agent for IL-2; TNF_; IFN and GM-CSF with IC50 of 7.2 _g/mL; 14.4 _g/mL; 7.36 _g/mL and 7.6 _g/mL; respectively.,C1(=CC=C(C(=C1Cl)SC(CN2C=NC=C2)CCC3=CC=C(C=C3)Cl)Cl).[N+]([O-])(=O)O,200.0,http://www.selleckchem.com/products/butoconazole-nitrate.html,Others,,L1700-Selleck-Bioactive-Compound-Library
269,SelleckChem002 1to5,SP0142-A,L06,Suplatast Tosylate,S2015,SW219352-1,2.0,m,6,12,192871383.0,499.64,94055-76-2,tosylate,Others,Suplatast Tosilate is a novel capsular anti-asthmatic agent that suppresses both IgE production; IL-4 and IL-5 synthesis with IC50 above 100 _M.,C1(=CC(=CC=C1NC(CC[S+](C)C)=O)OCC(O)COCC).C2=CC(=CC=C2S(=O)(=O)[O-])C,200.0,http://www.selleckchem.com/products/suplatast-tosilate.html,Others,,L1700-Selleck-Bioactive-Compound-Library
270,SelleckChem002 1to5,SP0142-A,L07,Curcumin,S1848,SW196221-2,2.0,m,7,12,192883064.0,368.38,458-37-7,free base,Others,Curcumin is the principal curcuminoid of the popular Indian spice turmeric; which is a member of the ginger family (Zingiberaceae). ,C1(=C(C=CC(=C1)/C=C/C(/C=C(/C=C/C2=CC=C(C(=C2)OC)O)O)=O)O)OC,200.0,http://www.selleckchem.com/products/Curcumin.html,Others,,L1700-Selleck-Bioactive-Compound-Library
271,SelleckChem002 1to5,SP0142-A,L08,Diclazuril,S2028,SW199606-2,2.0,m,8,12,192867564.0,407.64,101831-37-2,free base,Others,Diclazuril is an anti-coccidial drug.,C1=C(C=CC(=C1)C(C2=C(Cl)C=C(C=C2Cl)N3N=CC(NC3=O)=O)C#N)Cl,39.0,http://www.selleckchem.com/products/diclazuril.html,Others,,L1700-Selleck-Bioactive-Compound-Library
272,SelleckChem002 1to5,SP0142-A,L09,Dapoxetine HCl,S1869,SW219444-1,2.0,m,9,12,192901325.0,341.87,129938-20-1,hydrochloride,5-HT Receptor,Dapoxetine hydrochloride is a short-acting novel selective serotonin reuptake inhibitor.,C1(=CC=C2C(=C1OCC[C@@H](C3=CC=CC=C3)N(C)C)C=CC=C2).Cl,198.0,http://www.selleckchem.com/products/Dapoxetine-hydrochloride(Priligy).html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
273,SelleckChem002 1to5,SP0142-A,L10,Phentolamine Mesylate,S2038,SW196637-3,2.0,m,10,12,192954482.0,377.46,65-28-1,mesylate,Adrenergic Receptor,Phentolamine Mesylate is a nonselective alpha-adrenergic antagonist with IC50 of 0.1 _M.,C1(N(C2=CC=C(C=C2)C)CC3NCCN=3)(=CC(=CC=C1)O).CS(O)(=O)=O,201.0,http://www.selleckchem.com/products/phentolamine-mesilate.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
274,SelleckChem002 1to5,SP0142-A,L11,Deflazacort,S1888,SW219982-1,2.0,m,11,12,192883719.0,441.52,14484-47-0,free base,Others,Deflazacort(Calcort) is a glucocorticoid used as an anti-inflammatory and immunosuppressant.,C1C(C=C2[C@](C=1)([C@]3([C@@](CC2)([C@]4([C@](C[C@H]3O)([C@@]5([C@@](C4)(OC(=N5)C)[H])C(COC(C)=O)=O)C)[H])[H])[H])C)=O,199.0,http://www.selleckchem.com/products/Deflazacor.html,Others,,L1700-Selleck-Bioactive-Compound-Library
275,SelleckChem002 1to5,SP0142-A,L12,Lornoxicam,S2047,SW220125-1,2.0,m,12,12,192870855.0,371.82,70374-39-9,free base,COX,Lornoxicam is a COX-1 and COX-2 inhibitor with IC50 of 5 nM and 8 nM; respectively.,N(C1=NC=CC=C1)C(C2N(S(C3=C(C=2O)SC(=C3)Cl)(=O)=O)C)=O,5.38,http://www.selleckchem.com/products/lornoxicam-xefo.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
276,SelleckChem002 1to5,SP0142-A,L13,Tropisetron,S1898,SW198927-2,2.0,m,13,12,192917544.0,320.81,105826-92-4,hydrochloride,5-HT Receptor,Tropisetron is a selective 5-HT3 receptor antagonist and _7-nicotinic receptor agonist with an IC50 of 70.1 ± 0.9 nM for 5-HT3 receptor.,C1(=CC=C2C(=C1)C(C=N2)C(OC3C[C@@]4(CC[C@@](N4C)(C3)[H])[H])=O).Cl,109.0,http://www.selleckchem.com/products/Tropisetron-hydrochloride.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
277,SelleckChem002 1to5,SP0142-A,L14,Terazosin HCl,S2059,SW196457-4,2.0,m,14,12,192902177.0,459.92,70024-40-7,hydrochloride,Adrenergic Receptor,Hytrin (terazosin) is an alpha-adrenergic blocker used to treat high blood pressure and enlarged prostate.,C12(=C(C(=NC(=N1)N3CCN(CC3)C(C4CCCO4)=O)N)C=C(C(=C2)OC)OC).Cl.O.O,56.0,http://www.selleckchem.com/products/terazosin-hydrochloride-hytrin.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
278,SelleckChem002 1to5,SP0142-A,L15,Fluvastatin Sodium,S1909,SW197104-2,2.0,m,15,12,179701010.0,433.45,93957-55-2,sodium,HMG-CoA Reductase,Fluvastatin Sodium inhibits HMG-CoA reductase activity with IC50 of 8 nM.,C12(=C(C=CC=C1)N(C(=C2C3=CC=C(C=C3)F)/C=C/[C@H](C[C@H](CC([O-])=O)O)O)C(C)C).[Na+],200.0,http://www.selleckchem.com/products/Fluvastatin-Sodium(Lescol).htm,Metabolism,,L1700-Selleck-Bioactive-Compound-Library
279,SelleckChem002 1to5,SP0142-A,L16,Argatroban,S2069,SW220256-1,2.0,m,16,12,192883535.0,508.63,74863-84-6,free base,Others,Argatroban is an anticoagulant that is a small molecule direct thrombin inhibitor.,NC(NCCC[C@@](C(N1CC[C@H](C[C@H]1C(=O)O)C)=O)(NS(C2=CC=CC3=C2NCC(C3)C)(=O)=O)[H])=N,17.0,http://www.selleckchem.com/products/argatroban.html,Others,,L1300-Selleck-FDA-Approved-Drug-Library
280,SelleckChem002 1to5,SP0142-A,L17,Phenindione,S1921,SW196997-3,2.0,m,17,12,192881066.0,222.24,83-12-5,free base,Others,Phenindione is an anticoagulant which functions as a Vitamin K antagonist.,C1=CC=C2C(=C1)C(C(C2=O)C3=CC=CC=C3)=O,197.0,http://www.selleckchem.com/products/Phenindione(Rectadione).html,Others,,L1700-Selleck-Bioactive-Compound-Library
281,SelleckChem002 1to5,SP0142-A,L18,Adiphenine HCl,S2082,SW196325-3,2.0,m,18,12,192883522.0,347.88,50-42-0,hydrochloride,Others,Adiphenine is a nicotinic receptor inhibitor with IC50 of 15 µM; used as an antispasmodic drug.,C(C(C1=CC=CC=C1)C2=CC=CC=C2)(OCCN(CC)CC)=O.Cl,86.0,http://www.selleckchem.com/products/adiphenine-hcl.html,Others,,L1700-Selleck-Bioactive-Compound-Library
282,SelleckChem002 1to5,SP0142-A,L19,Menadione,S1949,SW219798-1,2.0,m,19,12,192882555.0,172.18,58-27-5,free base,Others,Menadione; a synthetic naphthoquinone without the isoprenoid side chain and biological activity; but can be converted to active vitamin K2; menaquinone; after alkylation in vivo.,C1=CC=C2C(=C1)C(C(=CC2=O)C)=O,197.0,http://www.selleckchem.com/products/Menadione.html,Others,,L1700-Selleck-Bioactive-Compound-Library
283,SelleckChem002 1to5,SP0142-A,L20,Almotriptan Malate,S2096,SW219418-1,2.0,m,20,12,192881147.0,469.55,181183-52-8,malate,5-HT Receptor,Almotriptan Malate is a selective 5-hydroxytryptamine1B/1D (5-HT1B/1D) receptor agonist; used for the treatment of Migraine attacks in adults.,C1(=CC=C2C(=C1)C(=CN2)CCN(C)C)CS(N3CCCC3)(=O)=O.C(C(CC(O)=O)O)(=O)O,200.0,http://www.selleckchem.com/products/almotriptan-malate-axert.html,Neuronal Signaling,,L1300-Selleck-FDA-Approved-Drug-Library
284,SelleckChem002 1to5,SP0142-A,L21,Rimantadine,S1964,SW220023-1,2.0,m,21,12,192883089.0,179.3,13392-28-4,free base,Others,Rimantadine (Flumadine) is an anti-influenza virus drug for T. brucei with IC50 of 7 _M.,C1C2CC3CC1(CC(C2)C3)C(N)C,184.0,http://www.selleckchem.com/products/rimantadine-flumadine.html,Others,,L1700-Selleck-Bioactive-Compound-Library
285,SelleckChem002 1to5,SP0142-A,L22,Flunixin Meglumin,S2108,SW196448-3,2.0,m,22,12,192891225.0,491.46,42461-84-7,meglumine,COX,Flunixin meglumine is a potent inhibitor of the enzyme cyclooxygenase used as analgesic agent with anti-inflammatory and antipyretic activity.,C1(C(=CC=CN=1)C(=O)O)NC2(C(=C(C=CC=2)C(F)(F)F)C).N(C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C,199.0,http://www.selleckchem.com/products/flunixin-meglumin.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
290,SelleckChem002 1to5,SP0142-A,M03,BIX 02188,S1530,SW219635-1,2.0,m,3,13,192939727.0,412.48,1094614-84-2,free base,MEK,BIX02188 is a selective inhibitor of MEK5 with IC50 of 4.3 nM; also inhibits ERK5 catalytic activity with IC50 of 810 nM; and does not inhibit closely related kinases MEK1; MEK2; ERK2; and JNK2.,C1=C(C=C2C(=C1)/C(C(N2)=O)=C(/NC3=CC(=CC=C3)CN(C)C)C4=CC=CC=C4)C(NC)=O,104.0,http://www.selleckchem.com/products/BIX-02188.html,MAPK,,L1700-Selleck-Bioactive-Compound-Library
291,SelleckChem002 1to5,SP0142-A,M04,Aminoglutethimide,S1672,SW196550-3,2.0,m,4,13,192928051.0,232.28,125-84-8,free base,Aromatase,Aminoglutethimide is an aromatase inhibitor with IC50 of 10 _M.,C1(=CC=C(C=C1)N)C2(CCC(NC2=O)=O)CC,86.0,http://www.selleckchem.com/products/Aminoglutethimide(Cytadren).html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library
292,SelleckChem002 1to5,SP0142-A,M05,Saxagliptin,S1540,SW220022-1,2.0,m,5,13,192898487.0,315.41,361442-04-8,free base,DPP-4,Saxagliptin is a selective and reversible DPP4 inhibitor with IC50 of 26 nM.,C1C2CC3(CC1CC(C2)(O)C3)[C@@H](C(N4[C@@H](C[C@]5([C@]4(C5)[H])[H])C#N)=O)N,199.0,http://www.selleckchem.com/products/Saxagliptin(Onglyza).html,Proteases,,L1700-Selleck-Bioactive-Compound-Library
293,SelleckChem002 1to5,SP0142-A,M06,Ipratropium Bromide,S1683,SW196584-2,2.0,m,6,13,192897594.0,412.37,22254-24-6,bromide,Others,Ipratropium bromide is a muscarinic antagonist; bronchodilator; N-Isopropyl salt of atropine.,[Br-].C12CCC([N+]1(C)C(C)C)CC(C2)OC(C(C3=CC=CC=C3)CO)=O,201.0,http://www.selleckchem.com/products/Ipratropium-bromide.html,Others,,L1700-Selleck-Bioactive-Compound-Library
294,SelleckChem002 1to5,SP0142-A,M07,AZD8055,S1555,SW218287-2,2.0,m,7,13,179703059.0,465.54,1009298-09-2,free base,mTOR,AZD8055 is a novel ATP-competitive mTOR inhibitor with IC50 of 0.8 nM with excellent selectivity (_1;000-fold) against PI3K isoforms and ATM/DNA-PK. Phase 1.,C1(=C(C=CC(=C1)C2=NC3=C(C=C2)C(=NC(=N3)N4[C@H](COCC4)C)N5[C@H](COCC5)C)OC)CO,199.0,http://www.selleckchem.com/products/AZD8055.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library
295,SelleckChem002 1to5,SP0142-A,M08,Hydrocortisone,S1696,SW219992-1,2.0,m,8,13,192895790.0,362.46,50-23-7,free base,Others,Hydrocortisone is a steroid hormone or glucocorticoid produced by the adrenal gland.,C1C(C=C2[C@](C1)([C@]3([C@@](CC2)([C@]4([C@](C[C@H]3O)([C@@](CC4)(C(=O)CO)O)C)[H])[H])[H])C)=O,201.0,http://www.selleckchem.com/products/Hydrocortisone.html,Others,,L1300-Selleck-FDA-Approved-Drug-Library
296,SelleckChem002 1to5,SP0142-A,M09,Tazarotene,S1569,SW220026-1,2.0,m,9,13,192880778.0,351.46,118292-40-3,free base,Others,Tazarotene is a prescription topical retinoid sold as a cream or gel.,C1CC(C2=C(S1)C=CC(=C2)C#CC3=NC=C(C=C3)C(=O)OCC)(C)C,28.0,http://www.selleckchem.com/products/Tazarotene(Avage).html,Others,,L1700-Selleck-Bioactive-Compound-Library
297,SelleckChem002 1to5,SP0142-A,M10,Estradiol,S1709,SW219957-1,2.0,m,10,13,192926841.0,272.38,50-28-2,free base,Others,Estradiol is the predominant sex hormone.,C1C(=CC2=C(C=1)[C@]3([C@@](CC2)([C@]4([C@](CC3)([C@@H](CC4)O)C)[H])[H])[H])O,198.0,http://www.selleckchem.com/products/Estradiol.html,Others,,L1700-Selleck-Bioactive-Compound-Library
298,SelleckChem002 1to5,SP0142-A,M11,Candesartan,S1578,SW199612-2,2.0,m,11,13,194472521.0,440.45,139481-59-7,free base,RAAS,Candesartan is an angiotensin II receptor antagonist with IC50 of 0.26 nM.,C1(=CC=C(C=C1)C2=CC=CC=C2C3N=NNN=3)CN4C5=C(N=C4OCC)C=CC=C5C(O)=O,199.0,http://www.selleckchem.com/products/Candesartan(Atacand).html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library
299,SelleckChem002 1to5,SP0142-A,M12,Azathioprine,S1721,SW198560-2,2.0,m,12,13,192925257.0,277.26,446-86-6,free base,Others,Azathioprine(Azasan; Imuran) is a drug that suppresses the immune system and is used in organ transplantation and autoimmune disease. ,N1=CN=C2C(=C1SC3=C(N=CN3C)[N+](=O)[O-])NC=N2,194.0,http://www.selleckchem.com/products/Azathioprine(Azasan).html,Others,,L1700-Selleck-Bioactive-Compound-Library
300,SelleckChem002 1to5,SP0142-A,M13,Cefdinir,S1605,SW197768-3,2.0,m,13,13,192927075.0,395.41,91832-40-5,free base,Others,Cefdinir(Omnicef) is a bacteriocidal antibiotic.,[C@]12(N(C(=C(CS1)C=C)C(O)=O)C([C@@]2([H])NC(/C(C3N=C(SC=3)N)=N\O)=O)=O)[H],199.0,http://www.selleckchem.com/products/Cefdinir(Omnicef).html,Others,,L1700-Selleck-Bioactive-Compound-Library
301,SelleckChem002 1to5,SP0142-A,M14,Meloxicam,S1734,SW219562-1,2.0,m,14,13,192885274.0,351.4,71125-38-7,free base,Others,Meloxicam (Mobic) is a nonsteroidal anti-inflammatory agent with analgesic and fever reducer effects.,C1(N(S(C2=C(C=1O)C=CC=C2)(=O)=O)C)C(=O)NC3=NC=C(S3)C,85.0,http://www.selleckchem.com/products/Meloxicam(Mobic).html,Others,,L1700-Selleck-Bioactive-Compound-Library
302,SelleckChem002 1to5,SP0142-A,M15,Riluzole,S1614,SW196805-4,2.0,m,15,13,194472462.0,234.2,1744-22-5,free base,Sodium Channel,Riluzole is a drug used to treat amyotrophic lateral sclerosis. ,C12=C(C=CC(=C1)OC(F)(F)F)N=C(S2)N,200.0,http://www.selleckchem.com/products/Riluzole(Rilutek).html,Transmembrane Transporters,,L1700-Selleck-Bioactive-Compound-Library
303,SelleckChem002 1to5,SP0142-A,M16,Nevirapine,S1742,SW197569-2,2.0,m,16,13,192874434.0,266.3,129618-40-2,free base,Reverse Transcriptase,Nevirapine(Viramune) is a non-nucleoside reverse transcriptase inhibitor (NNRTI) used to treat HIV-1 infection and AIDS.,N1(C2CC2)C3=C(NC(C4=C1N=CC=C4)=O)C(=CC=N3)C,199.0,http://www.selleckchem.com/products/Nevirapine(Viramune).html,Microbiology,,L1700-Selleck-Bioactive-Compound-Library
304,SelleckChem002 1to5,SP0142-A,M17,Naproxen,S1626,SW197105-3,2.0,m,17,13,192948839.0,252.24,26159-34-2,sodium,COX,Naproxen is a COX inhibitor for COX-1 and COX-2 with IC50 of 8.7 _M and 5.2 _M; respectively.,C1(=C(C=C2C(=C1)C=C(C=C2)[C@@H](C([O-])=O)C)OC).[Na+],11.0,http://www.selleckchem.com/products/Naproxen-Sodium(Aleve).html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
305,SelleckChem002 1to5,SP0142-A,M18,Rifapentine,S1760,SW197670-3,2.0,m,18,13,192958865.0,877.03,61379-65-5,free base,Others,Rifapentine (Priftin) is an antibiotic compound used in the treatment of tuberculosis.,C1(=C2C(=C3C(=C1O)C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]([C@H](/C=C/C=C(/C(N2)=O)C)C)O)C)O)C)OC(=O)C)C)OC)C)O)/C=N/N5CCN(CC5)C6CCCC6,114.0,http://www.selleckchem.com/products/Rifapentine(Priftin).html,Others,,L1700-Selleck-Bioactive-Compound-Library
306,SelleckChem002 1to5,SP0142-A,M19,Amphotericin B,S1636,SW219080-1,2.0,m,19,13,192894267.0,924.08,1397-89-3,free base,Others,Amphotericin B is a polyene; antifungal antibiotic produced from a strain of Streptomyces nodosus. (IC50=0.028_0.290 _g/ml),[C@@H]1([C@H](C)[C@@H]([C@H](/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@@H](C[C@H]2[C@H]([C@H](C[C@](C[C@H](C[C@H]([C@@H](CC[C@H](C[C@H](CC(=O)O1)O)O)O)O)O)(O2)O)O)C(O)=O)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)C)O)N)O)C)O)C,23.0,http://www.selleckchem.com/products/Amphotericin-B(Abelcet).html,Others,,L1300-Selleck-FDA-Approved-Drug-Library
307,SelleckChem002 1to5,SP0142-A,M20,Chlorprothixene,S1771,SW196895-3,2.0,m,20,13,194474691.0,315.86,113-59-7,free base,Dopamine Receptor,Chlorprothixene has strong binding affinities to dopamine and histamine receptors; such as D1; D2; D3; D5; H1; 5-HT2; 5-HT6 and 5-HT7; with Ki of 18 nM; 2.96 nM; 4.56 nM; 9 nM; 3.75 nM; 9.4 nM; 3 nM and 5.6 nM; respectively.,C1=CC=C2C(=C1)SC3=C(C/2=C/CCN(C)C)C=C(C=C3)Cl,18.0,http://www.selleckchem.com/products/Chlorprothixene.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
308,SelleckChem002 1to5,SP0142-A,M21,Ketorolac,S1646,SW197293-4,2.0,m,21,13,192927664.0,376.4,74103-07-4,tromethamine,COX,Ketorolac (Ketorolac tromethamine) is a non-selective COX inhibitor of COX-1 and COX-2 with IC50 of 1.23 _M and 3.50 _M; respectively.,C1(=CC=C(C=C1)C(C2=CC=C3N2CCC3C(=O)O)=O).OCC(CO)(CO)N,199.0,http://www.selleckchem.com/products/Ketorolac-Tromethamine(Toradol,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
309,SelleckChem002 1to5,SP0142-A,M22,Teniposide,S1787,SW219718-1,2.0,m,22,13,194475390.0,656.65,29767-20-2,free base,Others,Teniposide(Vumon)is a chemotherapeutic medication mainly used in the treatment of childhood acute lymphocytic leukemia (ALL).,C1=C2C(=CC3=C1OCO3)[C@@H]([C@@]4([C@@H]([C@@H]2O[C@H]5[C@@H]([C@H]([C@H]6[C@H](O5)CO[C@H](O6)C7=CC=CS7)O)O)COC4=O)[H])C8=CC(=C(C(=C8)OC)O)OC,60.0,http://www.selleckchem.com/products/Teniposide(Vumon).html,Others,,L1700-Selleck-Bioactive-Compound-Library
314,SelleckChem002 1to5,SP0142-A,N03,Erdosteine,S1825,SW220302-1,2.0,m,3,14,192883264.0,249.31,84611-23-4,free base,Others,Erdosteine is a mucolytic which is used in treatment of excessive viscous mucus.,S1C(C(CC1)NC(CSCC(O)=O)=O)=O,200.0,http://www.selleckchem.com/products/erdosteine.html,Others,,L1700-Selleck-Bioactive-Compound-Library
315,SelleckChem002 1to5,SP0142-A,N04,Raltegravir (MK-0518),S2005,SW220138-1,2.0,m,4,14,192901585.0,444.42,518048-05-0,free base,Integrase,Raltegravir (MK-0518) is a potent integrase (IN) inhibitor for WT and S217Q PFV IN with IC50 of 90 nM and 40 nM; respectively.,N1(C(=NC(=C(C1=O)O)C(NCC2=CC=C(C=C2)F)=O)C(NC(C3=NN=C(O3)C)=O)(C)C)C,200.0,http://www.selleckchem.com/products/Raltegravir-(MK-0518).html,Microbiology,,L1700-Selleck-Bioactive-Compound-Library
316,SelleckChem002 1to5,SP0142-A,N05,Azithromycin,S1835,SW219062-1,2.0,m,5,14,194476160.0,748.98,83905-01-5,free base,Autophagy,Azithromycin is an antibiotic for inhibition of parasite growth with IC50 of 8.4 _M.,[C@@H]1([C@@]([C@H](OC([C@H]([C@H]([C@@H]([C@H]([C@](C[C@H](CN([C@@H]1C)C)C)(C)O)O[C@@H]2O[C@@H](C[C@@H]([C@@H]2O)N(C)C)C)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)OC)C)=O)CC)(O)C)O,133.0,http://www.selleckchem.com/products/azithromycin-zithromax.html,Ubiquitin,,L1700-Selleck-Bioactive-Compound-Library
317,SelleckChem002 1to5,SP0142-A,N06,Mirtazapine,S2016,SW197784-4,2.0,m,6,14,192871948.0,265.35,85650-52-8,free base,Others,Mirtazapine is a potent tetracyclic antidepressant.,C1C2=C(N3C(C4=C1C=CC=C4)CN(CC3)C)N=CC=C2,199.0,http://www.selleckchem.com/products/mirtazapine-remeron-avanza.html,Others,,L1700-Selleck-Bioactive-Compound-Library
318,SelleckChem002 1to5,SP0142-A,N07,Daidzein,S1849,SW218107-2,2.0,m,7,14,192880828.0,254.24,486-66-8,free base,Others,Daidzein belongs to the group of isoflavones.,C1=C(C=C2C(=C1)C(C(=CO2)C3=CC=C(C=C3)O)=O)O,200.0,http://www.selleckchem.com/products/Daidzein.html,Others,,L1700-Selleck-Bioactive-Compound-Library
319,SelleckChem002 1to5,SP0142-A,N08,Uridine,S2029,SW220050-1,2.0,m,8,14,192887415.0,244.2,58-96-8,free base,DNA/RNA Synthesis,Uridine is a nucleoside; contains a uracil attached to a ribose ring via a _-N1-glycosidic bond.,C1N(C(NC(C=1)=O)=O)[C@@H]2O[C@@H]([C@H]([C@@H]2O)O)CO,200.0,http://www.selleckchem.com/products/uridine.html,DNA Damage,,L1300-Selleck-FDA-Approved-Drug-Library
320,SelleckChem002 1to5,SP0142-A,N09,Valaciclovir HCl,S1876,SW197519-2,2.0,m,9,14,192884021.0,360.8,124832-27-5,hydrochloride,Others,Valaciclovir hydrochloride is an antiviral drug used in the management of herpes simplex; herpes zoster; and herpes B.,N1(C(=O)C2=C(N=C1N)N(C=N2)COCCOC([C@H](C(C)C)N)=O).Cl,38.0,http://www.selleckchem.com/products/valaciclovir-hcl.html,Others,,L1700-Selleck-Bioactive-Compound-Library
321,SelleckChem002 1to5,SP0142-A,N10,Nimesulide,S2040,SW196785-3,2.0,m,10,14,192867595.0,308.31,51803-78-2,free base,COX,Nimesulide is a relatively COX-2 selective inhibitor with IC50 of 26 _M.,C1=CC(=CC(=C1NS(=O)(=O)C)OC2=CC=CC=C2)[N+](=O)[O-],201.0,http://www.selleckchem.com/products/nimesulide.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
