384 Plate ID,Plate Map,Well,Human Readable Name,CatNumber,MoleculeID,Concentration,Unit,Well X,Well Y,Barcode,M.w.,CAS Number,Form,Targets,Information,Smiles,Max Solubility in DMSO,URL,Pathway,Unnamed: 20,Library,sample_type
SelleckChem004,SP0138-A,K06,Lonafarnib,S2797,SW220034-1,10,m,6,11,192948022,638.82,193275-84-2,free base,Transferase,Lonafarnib is an orally bioavailable FPTase inhibitor for H-ras; K-ras-4B and N-ras with IC50 of 1.9 nM; 5.2 nM and 2.8 nM; respectively. Phase 3.,C1CC2=C([C@H](C3=C1C=C(C=N3)Br)C4CCN(CC4)C(CC5CCN(CC5)C(N)=O)=O)C(=CC(=C2)Cl)Br,198,http://www.selleckchem.com/products/lonafarnib-sch66336.html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,K07,Ibrutinib (PCI-32765),S2680,SW218096-2,10,m,7,11,192901409,440.5,936563-96-1,free base,BTK,Ibrutinib is a potent and highly selective Btk inhibitor with IC50 of 0.5 nM; modestly potent to Bmx; CSK; FGR; BRK; HCK; less potent to EGFR; Yes; ErbB2; JAK3; etc.,C1=NC(=C2C(=N1)N(N=C2C3=CC=C(C=C3)OC4=CC=CC=C4)[C@H]5CN(CCC5)C(C=C)=O)N,199,http://www.selleckchem.com/products/pci-32765.html,Angiogenesis,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,K08,INK 128 (MLN0128),S2811,SW220210-1,10,m,8,11,179703060,309.33,1224844-38-5,free base,mTOR,INK 128 is a potent and selective mTOR inhibitor with IC50 of 1 nM; >200-fold less potent to class I PI3K isoforms; superior in blocking mTORC1/2 and sensitive to pro-invasion genes (vs Rapamycin). Phase 1.,N1=CN=C2C(=C1N)C(=NN2C(C)C)C3=CC4=C(C=C3)OC(=N4)N,200,http://www.selleckchem.com/products/ink128.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,K09,WAY-600,S2689,SW219922-1,10,m,9,11,192893059,494.59,1062159-35-6,free base,mTOR,WAY-600 is a potent; ATP-competitive and selective inhibitor of mTOR with IC50 of 9 nM; blocks mTORC1/P-S6K(T389) and mTORC2/P-AKT(S473) but not P-AKT(T308); selective for mTOR than PI3K_ (>100-fold) and PI3K_ (>500-fold). ,C12=C(C=CC(=C1)C3=NC4=C(C(=N3)N5CCOCC5)C=NN4C6CCN(CC6)CC7=CC=CN=C7)NC=C2,44,http://www.selleckchem.com/products/way-600.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,K10,TAE226 (NVP-TAE226),S2820,SW219314-1,10,m,10,11,192944791,468.94,761437-28-9,free base,FAK,NVP-TAE226 is a potent FAK inhibitor with IC50 of 5.5 nM and modestly potent to Pyk2; ~10- to 100-fold less potent against InsR; IGF-1R; ALK; and c-Met.,C1(=CC(=C(C=C1)NC2=NC(=C(C=N2)Cl)NC3=C(C=CC=C3)C(NC)=O)OC)N4CCOCC4,200,http://www.selleckchem.com/products/nvp-tae226.html,Angiogenesis,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,K11,RS-127445,S2698,SW219736-1,10,m,11,11,192948013,281.33,199864-87-3,free base,5-HT Receptor,RS-127445 is a selective 5-HT2B receptor antagonist with pKi of 9.5 and pIC50 of 10.4; exhibits >1000-fold selectivity against other 5-HT receptors.,C1=CC(=C2C(=C1C3=CC(=NC(=N3)N)C(C)C)C=CC=C2)F,199,http://www.selleckchem.com/products/rs-127445.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,K12,ARN-509,S2840,SW220300-1,10,m,12,11,192917680,477.43,956104-40-8,free base,Androgen Receptor,ARN-509 is a selective and competitive androgen receptor inhibitor with IC50 of 16 nM; useful for prostate cancer treatment. Phase 2.,S=C1N(C(C2(N1C3=CC=C(C(=C3)F)C(NC)=O)CCC2)=O)C4=CN=C(C(=C4)C(F)(F)F)C#N,37,http://www.selleckchem.com/products/arn-509.html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,K13,TAK-901,S2718,SW220051-1,10,m,13,11,192953059,504.64,934541-31-8,free base,Aurora Kinase,TAK-901 is a novel inhibitor of Aurora A/B with IC50 of 21 nM/15 nM. It is not a potent inhibitor of cellular JAK2; c-Src or Abl. Phase 1.,C1N(CCC(C1)NC(C2=C(C3=C(C(=C2)C4=CC(=CC=C4)S(CC)(=O)=O)C5=C(N3)N=CC(=C5)C)C)=O)C,200,http://www.selleckchem.com/products/tak-901.html,Cell Cycle,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,K14,Carfilzomib (PR-171),S2853,SW218090-2,10,m,14,11,192900411,719.91,868540-17-4,free base,Proteasome,Carfilzomib (PR-171) is an irreversible proteasome inhibitor with IC50 of <5 nM; displayed preferential in vitro inhibitory potency against the ChT-L activity in the _5 subunit; but little or no effect on the PGPH and T-L activities.,C1CN(CCO1)CC(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C([C@@]2(OC2)C)=O)CC(C)C)=O)CC3=CC=CC=C3)=O)CC(C)C)=O)CCC4=CC=CC=C4)=O,69,http://www.selleckchem.com/products/carfilzomib-pr-171.html,Proteases,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,K15,SB415286,S2729,SW219496-1,10,m,15,11,194487726,359.72,264218-23-7,free base,GSK-3,SB415286 is a potent GSK3_ inhibitor with IC50/Ki of 78 nM/31 nM with equally effective inhibition of GSK-3_.,C1(C(=C(C(N1)=O)NC2=CC(=C(C=C2)O)Cl)C3=C(C=CC=C3)[N+](=O)[O-])=O,200,http://www.selleckchem.com/products/sb-415286.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,K16,CTEP (RO4956371),S2861,SW219465-1,10,m,16,11,192917155,391.77,871362-31-1,free base,GluR,CTEP is a novel; long-acting; orally bioavailable allosteric antagonist of mGlu5 receptor with IC50 of 2.2 nM; shows >1000-fold selectivity over other mGlu receptors.,C1(=CC=NC(=C1)Cl)C#CC2N=C(N(C=2C)C3=CC=C(C=C3)OC(F)(F)F)C,199,http://www.selleckchem.com/products/ctep.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,K17,CCT137690,S2744,SW219481-1,10,m,17,11,192863846,551.48,1095382-05-0,free base,Aurora Kinase,CCT137690 is a highly selective inhibitor of Aurora A; Aurora B and Aurora C with IC50 of 15 nM; 25 nM and 19 nM. It has little effect on hERG ion-channel.,C1(=CN=C2C(=C1N3CCN(CC3)CC4C=C(ON=4)C)N=C(N2)C5=CC=C(C=C5)N6CCN(CC6)C)Br,21.76,http://www.selleckchem.com/products/cct137690.html,Cell Cycle,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,K18,TG100713,S2870,SW219525-1,10,m,18,11,192899950,254.25,925705-73-3,free base,PI3K,TG100713 is a pan-PI3K inhibitor against PI3K_; PI3K_; PI3K_ and PI3K_ with IC50 of 50 nM; 24 nM; 165 nM and 215 nM; respectively.,C1(C=C(C=CC=1)C2=NC3=C(N=C(N=C(N=C2)3)N)N)O,7.87,http://www.selleckchem.com/products/tg-100713.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,K19,Varlitinib,S2755,SW219901-1,10,m,19,11,192890546,466.94,845272-21-1,free base,EGFR,ARRY334543 is a selective and potent ErbB1(EGFR) and ErbB2(HER2) inhibitor with IC50 of 7 nM and 2 nM; respectively. Phase 2.,C12=C(C(=NC=N1)NC3=CC(=C(C=C3)OCC4SC=CN=4)Cl)C=C(C=C2)NC5OC[C@H](N=5)C,12,http://www.selleckchem.com/products/arry334543.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,K20,Acesulfame Potassium,S2884,SW220266-1,10,m,20,11,192948210,202.25,55589-62-3,potassium,Others,Acesulfame potassium is a non-nutritive sweetener.,O1(S(NC(C=C1C)=O)(=O)=O).[K],197,http://www.selleckchem.com/products/acesulfame-potassium.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,K21,Dovitinib (TKI-258) Dilactic Acid  ,S2769,SW219787-2,10,m,21,11,192890185,572.59,852433-84-2,dilactic Acid,PDGFR;FGFR;c-Kit;FLT3;VEGFR,Dovitinib Dilactic acid (TKI258 Dilactic acid) is the Dilactic acid of Dovitinib; which is a multitargeted RTK inhibitor; mostly for class III (FLT3/c-Kit) with IC50 of 1 nM/2 nM; also potent to class IV (FGFR1/3) and class V (VEGFR1-4) RTKs with IC50 of 8-13 nM; less potent to InsR; EGFR; c-Met; EphA2; Tie2; IGFR1 and HER2. Phase 4.,N1(C(C(=C(C2C(=CC=CC1=2)F)N)C3=NC4C(N3)=CC(=CC=4)N5CCN(CC5)C)=O).CC(C(O)=O)O.CC(C(O)=O)O,157,http://www.selleckchem.com/products/dovitinib.html,Angiogenesis,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,K22,ZM 306416,S2897,SW219943-1,10,m,22,11,192900734,333.74,690206-97-4,free base,VEGFR,ZM 306416 is a VEGFR (Flt and KDR) inhibitor for VEGFR1 with IC50 of 0.33 _M; but also found to inhibit EGFR with IC50 of <10 nM.,C12C(C=C(C(=C1)OC)OC)=NC=NC=2NC3=C(C=C(C=C3)Cl)F,200,http://www.selleckchem.com/products/zm-306416.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,K23,,Bx,Bx-K23,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem004,SP0138-A,K24,,Bx,Bx-K24,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem004,SP0138-A,L01,,Bx,Bx-L01,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem004,SP0138-A,L02,,Bx,Bx-L02,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem004,SP0138-A,L03,GW9662,S2915,SW203813-2,10,m,3,12,194474370,276.68,22978-25-2,free base,PPAR,GW9662 is a selective PPAR antagonist for PPAR_ with IC50 of 3.3 nM; with at least 100 to 1000-fold functional selectivity in cells with PPAR_versus PPAR_ and PPAR_.,C1(=CC(=CC=C1Cl)[N+](=O)[O-])C(NC2C=CC=CC=2)=O,198,http://www.selleckchem.com/products/gw9662.html,DNA Damage,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,L04,Entacapone,S3147,SW199035-2,10,m,4,12,192900055,305.29,130929-57-6,free base,Histone Methyltransferase,Entacapone inhibits catechol-O-methyltransferase(COMT) with IC50 of 151 nM.,C(/C(=C/C1C=C(C(=C(C=1)[N+](=O)[O-])O)O)C#N)(=O)N(CC)CC,199,http://www.selleckchem.com/products/entacapone.html,Epigenetics,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,L05,Evacetrapib (LY2484595),S2925,SW219342-1,10,m,5,12,192918232,638.65,1186486-62-3,free base,CETP,Evacetrapib (LY2484595) is a potent and selective inhibitor of CETP with IC50 of 5.5 nM; elevates HDL cholesterol without increases in aldosterone or blood pressure. Phase 3. ,C1(=CC(=CC(=C1)CN([C@]2(CCCN(C3=C2C=C(C=C3C)C)C[C@]4(CC[C@@](CC4)(C(O)=O)[H])[H])[H])C5N=NN(N=5)C)C(F)(F)F)C(F)(F)F,20,http://www.selleckchem.com/products/evacetrapib-ly2484595.html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,L06,Tylosin tartrate,S3162,SW222235-1,10,m,6,12,179604792,1066.19,74610-55-2,tartrate,Others,Tylosin tartrate is a macrolide antibiotic approved for the control of mycoplasmosis in poultry.,[C@H]1([C@H](OC(C[C@H]([C@@H]([C@H]([C@H](C[C@H](C(/C=C/C(=C/1)C)=O)C)CC=O)O[C@@]2([C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@@]3(O[C@H]([C@@H]([C@](C3)(C)O)O)C)[H])N(C)C)O)[H])C)O)=O)CC)CO[C@H]4([C@@H]([C@@H]([C@@H]([C@H](O4)C)O)OC)OC).C([C@@H]([C@H](C(=O)O)O)O)(=O)O,281,http://www.selleckchem.com/products/tylosin-tartrate.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,L07,Paroxetine HCl,S3005,SW197457-4,10,m,7,12,192899324,365.83,78246-49-8,hydrochloride,AChR;5-HT Receptor,Paroxetine is an antidepressant drug of the SSRI type.,[C@@H]1([C@@H](CNCC1)COC2=CC3=C(C=C2)OCO3)C4(=CC=C(C=C4)F).Cl,199,http://www.selleckchem.com/products/paroxetine-hcl.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,L08,Brinzolamide,S3178,SW197152-3,10,m,8,12,192882075,383.51,138890-62-7,free base,Carbonic Anhydrase,Brinzolamide is a potent carbonic anhydrase II inhibitor with IC50 of 3.19 nM.,S1(N(C[C@@H](C2=C1SC(=C2)S(=O)(=O)N)NCC)CCCOC)(=O)=O,200,http://www.selleckchem.com/products/brinzolamide.html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,L09,Romidepsin (FK228; Depsipeptide),S3020,SW220304-1,10,m,9,12,192961421,540.7,128517-07-7,Free Base,HDAC,Romidepsin (FK228; depsipeptide) is a potent HDAC1 and HDAC2 inhibitor with IC50 of 36 nM and 47 nM; respectively.,S1SC[C@H]2NC([C@@H](NC(C[C@@H](/C=C/CC1)OC([C@@H](NC(C(/NC2=O)=C\C)=O)C(C)C)=O)=O)C(C)C)=O,18.49,www.selleckchem.com/products/Romidepsin-FK228.html,Cytoskeletal Signaling,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,L10,Ropinirole HCl,S3189,SW199044-2,10,m,10,12,179605048,296.84,91374-20-8,hydrochloride,Others,Ropinirole a selective dopamine D2 receptors inhibitor with IC50 of 29 nM.,N1(C(CC2C(=CC=CC1=2)CCN(CCC)CCC)=O).Cl,33,http://www.selleckchem.com/products/ropinirole-hydrochloride.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,L11,Linagliptin,S3031,SW219813-1,10,m,11,12,192953130,472.54,668270-12-0,free base,DPP-4,Linagliptin is a highly potent; selective DPP-4 inhibitor with IC50 of 1 nM.,C1=CC=C2C(=C1)N=C(N=C2C)CN3C(N(C4=C(C3=O)N(C(=N4)N5C[C@@H](CCC5)N)CC#CC)C)=O,35,http://www.selleckchem.com/products/linagliptin-bi-1356.html,Proteases,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,L12,Catharanthine,S3202,SW198653-2,10,m,12,12,179604828,336.43,2468-21-5,free base,Others,Catharanthine inhibits nicotinic receptor mediated diaphragm contractions with IC50 of 59.6 _M,C1=CC=C2C(=C1)C3=C(N2)[C@@]4([C@@]5([N@](CC3)C[C@](C4)(C=C5CC)[H])[H])C(=O)OC,199,http://www.selleckchem.com/products/catharanthine.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,L13,Purmorphamine,S3042,SW219909-1,10,m,13,12,179709076,520.62,483367-10-8,free base,Hedgehog/Smoothened,Purmorphamine; which directly binds and activates Smoothened; blocks BODIPY-cyclopamine binding to Smo with IC50 of ~ 1.5 _M and also is an inducer of osteoblast differentiation with EC50 of 1 _M.,C12=C(C(NC3=CC=C(N4CCOCC4)C=C3)=NC(=N1)OC5=C6C(C=CC=C6)=CC=C5)N=CN2C7CCCCC7,7.68,http://www.selleckchem.com/products/purmorphamine.html,Stem Cells &  Wnt,,L1300-Selleck-FDA-Approved-Drug-Library,sample
SelleckChem004,SP0138-A,L14,Pergolide mesylate,S4000,SW219890-1,10,m,14,12,179680656,410.59,66104-23-2,mesylate,Dopamine Receptor,Pergolide mesylate is an antiparkinsonian agent which functions as a dopaminergic agonist.,C12(C3[C@@]4([C@@](CC1=CNC=2C=CC=3)(N(C[C@H](C4)CSC)CCC)[H])[H]).CS(O)(=O)=O,24,http://www.selleckchem.com/products/Pergolide-mesylate.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,L15,Azelnidipine,S3053,SW219236-1,10,m,15,12,192954356,582.65,123524-52-7,free base,Calcium Channel,Azelnidipine is a dihydropyridine calcium channel blocker.,C1(=C(C(C(=C(N1)C)C(=O)OC(C)C)C2C=C(C=CC=2)[N+](=O)[O-])C(=O)OC3CN(C3)C(C4C=CC=CC=4)C5C=CC=CC=5)N,200,http://www.selleckchem.com/products/azelnidipine.html,Transmembrane Transporters,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,L16,Acebutolol HCl,S4010,SW196705-3,10,m,16,12,179681705,372.89,34381-68-5,hydrochloride,Adrenergic Receptor,Acebutolol is a _-adrenergic receptors antagonist used in the treatment of hypertension; angina pectoris and cardiac arrhythmias.,C1(=C(C=C(C=C1)NC(CCC)=O)C(C)=O)OCC(CNC(C)C)O.Cl,201,http://www.selleckchem.com/products/acebutolol-hcl.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,L17,Naloxone HCl,S3066,SW197001-3,10,m,17,12,192925552,363.84,357-08-4,hydrochloride,Opioid Receptor,Naloxone HCl is an opioid inverse agonist drug used to counter the effects of opiate overdose.,C12([C@]34[C@@]5([C@@H](CC=1C=CC(=C2O[C@]3(C(CC5)=O)[H])O)N(CC4)CC=C)O).Cl,200,http://www.selleckchem.com/products/naloxone-hcl.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,L18,Sodium Picosulfate,S4020,SW219183-1,10,m,18,12,192896100,481.41,10040-45-6,sodium,Others,Sodium Picosulfate inhibits absorption of water and electrolytes; and increases their secretion.,C(C1=CC=C(C=C1)OS(=O)(=O)[O-])(C2C=CC(=CC=2)OS(=O)(=O)[O-])C3(=CC=CC=N3).[Na+].[Na+],199,http://www.selleckchem.com/products/sodium-picosulfate.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,L19,Atovaquone,S3079,SW219222-1,10,m,19,12,192942768,366.84,95233-18-4,free base,Others,Atovaquone is a medication used to treat or prevent for pneumocystis pneumonia; toxoplasmosis; malaria; and babesia.,C1([C@@H]2CC[C@H](CC2)C3=CC=C(C=C3)Cl)C(C4=C(C(C=1O)=O)C=CC=C4)=O,13,http://www.selleckchem.com/products/atovaquone-atavaquone.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,L20,Aclidinium Bromide,S4031,SW219176-1,10,m,20,12,179618885,564.55,320345-99-1,free base,AChR,Aclidinium Bromide inhibits human muscarinic AChR M1; M2; M3; M4 and M5 with Ki of 0.1 nM; 0.14 nM; 0.14 nM; 0.21 nM and 0.16 nM; respectively.,C(C(O[C@H]1C[N+]2(CCCOC3C=CC=CC=3)CCC1(CC2)[H])=O)(C4SC=CC=4)(C5SC=CC=5)O.[Br-],200,http://www.selleckchem.com/products/aclidinium-bromide.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,L21,Pyridoxine HCl ,S3113,SW197042-3,10,m,21,12,192931785,205.64,58-56-0,hydrochloride,Others,Pyridoxine HCl is a form of vitamin B6.,C1(C(=C(C(=C(N=1)C)O)CO)CO).Cl,199,http://www.selleckchem.com/products/pyridoxine-hydrochloride.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,L22,Nafcillin Sodium,S4042,SW219883-1,10,m,22,12,192882259,454.47,7177-50-6,free base,Others,Nafcillin sodium reversibly inhibits _-lactamase with Kd of 33 mM.,C12(=C(C=CC(=C1C(N[C@@H]3C(N4[C@@]3(SC([C@H]4C(=O)O[Na])(C)C)[H])=O)=O)OCC)C=CC=C2).O,200,http://www.selleckchem.com/products/nafcillin-sodium.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,L23,,Bx,Bx-L23,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem004,SP0138-A,L24,,Bx,Bx-L24,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem004,SP0138-A,M01,,Bx,Bx-M01,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem004,SP0138-A,M02,,Bx,Bx-M02,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem004,SP0138-A,M03,MK-0752,S2660,SW219755-1,10,m,3,13,192896028,442.9,471905-41-6,free base,Gamma-secretase;Beta Amyloid,MK-0752 is a moderately potent _-secretase inhibitor; which reduces A_40 production with IC50 of 5 nM. Phase 1/2.,C1=CC(=CC=C1Cl)S([C@]2(CC[C@H](CC2)CCC(=O)O)C3=C(C=CC(=C3)F)F)(=O)=O,200,http://www.selleckchem.com/products/mk-0752.html,Proteases,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,M04,Tofacitinib (CP-690550;Tasocitinib),S2789,SW220133-2,10,m,4,13,194474903,312.37,477600-75-2,free base,JAK,Tofacitinib is a novel inhibitor of JAK3 with IC50 of 1 nM; 20- to 100-fold less potent against JAK2 and JAK1.,N1=CN=C2C(=C1N(C)[C@H]3CN(CC[C@@H]3C)C(=O)CC#N)C=CN2,198,http://www.selleckchem.com/products/tofacitinib-cp-690550.html,JAK/STAT,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,M05,A-674563,S2670,SW219834-1,10,m,5,13,179618699,358.44,552325-73-2,free base,PKA;CDK;Akt,A-674563 is an Akt1 inhibitor with Ki of 11 nM; modest potent to PKA and >30-fold selective for Akt1 over PKC.,C1=CC=CC(=C1)C[C@@H](COC2=CC(=CN=C2)C3=CC4=C(C=C3)NN=C4C)N,200,http://www.selleckchem.com/products/a-674563.html,PI3K/Akt/mTOR,,L1300-Selleck-FDA-Approved-Drug-Library,sample
SelleckChem004,SP0138-A,M06,AZD4547,S2801,SW219341-1,10,m,6,13,192944597,463.57,1035270-39-3,free base,FGFR,AZD4547 is a novel selective FGFR inhibitor targeting FGFR1/2/3 with IC50 of 0.2 nM/2.5 nM/1.8 nM; weaker activity against FGFR4; VEGFR2(KDR); and little activity observed against IGFR; CDK2; and p38. Phase 1/2.,C1(=CC(=CC(=C1)CCC2=CC(=NN2)NC(=O)C3=CC=C(C=C3)N4C[C@@H](N[C@@H](C4)C)C)OC)OC,198,http://www.selleckchem.com/products/azd4547.html,Angiogenesis,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,M07,AS-604850,S2681,SW219919-1,10,m,7,13,192953344,285.22,648449-76-7,free base,PI3K,AS-604850 is a selective; ATP-competitive PI3K_ inhibitor with IC50 of 250 nM; over 80-fold selectivity for PI3K_ than PI3K_/_; and 18-fold more selective for PI3K_ than PI3K_.,C12=C(C=CC(=C1)/C=C3\SC(NC3=O)=O)OC(O2)(F)F,199,http://www.selleckchem.com/products/as-604850.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,M08,AT101,S2812,SW197103-3,10,m,8,13,179766375,578.61,866541-93-7,free base,Bcl-2,AT101; the R-(-) enantiomer of Gossypol acetic acid; binds with Bcl-2; Bcl-xL and Mcl-1 with Ki of 0.32 _M; 0.48 _M and 0.18 _M; does not inhibit BIR3 domain and BID. Phase 1/2.,C1(C(=C(C=C2C(=C(C(=C(C=12)C=O)O)O)C(C)C)C)C3=C(C4C(=C(C(=C(C(C=C3C)=4)C(C)C)O)O)C=O)O)O.C(C)(=O)O,200,http://www.selleckchem.com/products/at101.html,Apoptosis,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,M09,ADX-47273,S2690,SW219378-1,10,m,9,13,181366194,369.36,851881-60-2,free base,GluR,ADX47273 is a potent and specific mGlu5 positive allosteric modulator(PAM) with EC50 of 0.17 _M; showing no activity at other mGlu subtypes.,C1(=CC=C(C=C1)C(N2CCC[C@@H](C2)C3=NC(=NO3)C4=CC=C(C=C4)F)=O)F,200,http://www.selleckchem.com/products/adx-47273.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,M10,RG108,S2821,SW219042-1,10,m,10,13,194474964,334.33,48208-26-0,free base,Transferase;DNA Methyltransferase,RG108 is an inhibitor of DNA methyltransferase with IC50 of 115 nM; does not cause trapping of covalent enzymes.,[C@@](N1C(C2=CC=CC=C2C1=O)=O)(CC3C4=C(NC=3)C=CC=C4)(C(O)=O)[H],200,http://www.selleckchem.com/products/rg108.html,Epigenetics,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,M11,CH5132799,S2699,SW220190-1,10,m,11,13,194487444,377.42,1007207-67-1,free base,mTOR;PI3K,CH5132799 inhibits class I PI3Ks; particularly PI3K_ with IC50 of 14 nM; less potent to PI3K___; while sensitive in PIK3CA mutations cell lines. Phase 1.,N1=C(N=CC(=C1)C2=C3C(=NC(=N2)N4CCOCC4)N(CC3)S(C)(=O)=O)N,31,http://www.selleckchem.com/products/ch5132799.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,M12,SAR131675,S2842,SW219944-1,10,m,12,13,192898993,358.39,1433953-83-3,free base,VEGFR,SAR131675 is a VEGFR3 inhibitor with IC50/Ki of 23 nM/12 nM; about 50- and 10-fold more selective for VEGFR3 than VEGFR1/2; little activity against Akt1; CDKs; PLK1; EGFR; IGF-1R; c-Met; Flt2 etc.,C12C(N(C(=C(C1=O)C(NC)=O)N)CC)=NC(=CC=2)C#C[C@](O)(C)COC,83,http://www.selleckchem.com/products/sar131675.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,M13,AMG-900,S2719,SW219731-1,10,m,13,13,192893053,503.58,945595-80-2,free base,Aurora Kinase,AMG 900 is a potent and highly selective pan-Aurora kinases inhibitor for Aurora A/B/C with IC50 of 5 nM/4 nM /1 nM. It is >10-fold selective for Aurora kinases than p38_; Tyk2; JNK2; Met and Tie2. Phase 1.,C1=CC(=C(N=C1)OC2=CC=C(C=C2)NC3C4=C(C(=NN=3)C5SC=C(C=5)C)C=CC=C4)C6=NC(=NC=C6)N,198,http://www.selleckchem.com/products/amg-900.html,Cell Cycle,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem004,SP0138-A,M14,BML-190,S2854,SW219196-1,10,m,14,13,192917750,426.89,2854-32-2,free base,Cannabinoid Receptor,BML-190 is a selective cannabinoid CB2 receptor inverse agonist with Ki of 435 nM; with 50-fold selectivity over CB1 receptor.,C(CC1=C(N(C2C=CC(=CC1=2)OC)C(C3C=CC(=CC=3)Cl)=O)C)(N4CCOCC4)=O,51,http://www.selleckchem.com/products/bml-190.html,GPCR & G Protein,,L1700-Selleck-Bioactive-Compound-Library,sample
