384 Plate ID,Plate Map,Well,Human Readable Name,CatNumber,MoleculeID,Concentration,Unit,Well X,Well Y,Volume,Barcode,M.w.,CAS Number,Form,Targets,Information,Smiles,Max Solubility in DMSO,URL,Pathway,Notes,Library,sample_type
SelleckChem003 1to5,SP0143-A,K02,,Bx,Bx-K02,,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem003 1to5,SP0143-A,K03,Atropine,S2130,SW220294-1,2,m,3,11,25,192892061,694.83,5908-99-6,coordination co,AChR,Atropine sulfate monohydrate is a competitive muscarinic acetylcholine receptor antagonist with an IC50 of 2.5 nM.,OS(O)(=O)=O.O.C(C(C1=CC=CC=C1)CO)(O[C@H]2C[C@]3(CC[C@](N3C)(C2)[H])[H])=O.C(C(C4=CC=CC=C4)CO)(O[C@H]5C[C@]6(CC[C@](N6C)(C5)[H])[H])=O,200,http://www.selleckchem.com/products/Atropine-sulfate-monohydrate.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,K04,Chrysin,S2281,SW197197-2,2,m,4,11,25,192949879,254.24,480-40-0,free base,Others,Chrysin is a naturally occurring flavone chemically extracted from the blue passion flower (Passiflora caerulea).,C1=C(C2=C(C=C1O)OC(=CC2=O)C3=CC=CC=C3)O,200.6,http://www.selleckchem.com/products/Chrysin.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,K05,LY2886721,S2156,SW219694-1,2,m,5,11,25,192948630,390.41,1262036-50-9,free base,Others,LY2886721 is an BACE inhibitor used for the treatment of Alzheimer's Disease.,C1=C(C=CC(=N1)C(NC2=CC=C(C(=C2)[C@@]34N=C(SC[C@]3(COC4)[H])N)F)=O)F,23,http://www.selleckchem.com/products/LY-2886721.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,K06,Emodin,S2295,SW219906-1,2,m,6,11,25,192949642,270.24,518-82-1,free base,Others,Emodin is a purgative resin; 6-methyl-1;3;8-trihydroxyanthraquinone; from rhubarb; the buckthorn and Japanese Knotweed (Fallopia japonica).,C12=C(C(C3=C(C1=O)C(=CC(=C3)C)O)=O)C=C(C=C2O)O,199,http://www.selleckchem.com/products/Emodin.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,K07,Rosuvastatin Calcium,S2169,SW219143-1,2,m,7,11,25,192944985,500.57,147098-20-2,free base,RAAS,Rosuvastatin Calcium is a competitive inhibitor of HMG-CoA reductase with IC50 of 11 nM. ,[Ca+2].N1(=C(N=C(C(=C1C(C)C)C=C[C@@H](O)C[C@H](CC([O-])=O)O)C2=CC=C(C=C2)F)N(S(C)(=O)=O)C).N3=C(N=C(C(=C3C(C)C)C=C[C@@H](O)C[C@H](CC([O-])=O)O)C4=CC=C(C=C4)F)N(S(C)(=O)=O)C,199,http://www.selleckchem.com/products/Rosuvastatin-calcium(Crestor).html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,K08,Gynostemma Extract,S2306,SW219585-1,2,m,8,11,25,192882290,917.13,80321-63-7,free base,Others,Gynostemma Extract is a saponins extract derived from the Gynostemma pentaphyllum.,C1[C@@H](C([C@]2([C@](C1)([C@]3([C@@](CC2)([C@]4([C@]([C@@H](C3)O)([C@@H](CC4)[C@](O[C@@H]5O[C@@H]([C@H]([C@@H]([C@@H]5O)O)O)CO[C@@H]6OC[C@H]([C@@H]([C@@H]6O)O)O)(C)CCC=C(C)C)[H])C)C)[H])C)[H])(C)C)O[C@@H]7O[C@@H]([C@H]([C@@H]([C@@H]7O)O)O)CO,206,http://www.selleckchem.com/products/Gynostemma-Extract.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,K09,SB743921,S2182,SW218123-2,2,m,9,11,25,192874043,553.52,940929-33-9,hydrochloride,Kinesin,SB743921 is a kinesin spindle protein (KSP) inhibitor with Ki of 0.1 nM; almost no affinity to MKLP1; Kin2; Kif1A; Kif15; KHC; Kif4 and CENP-E. Phase 1/2.,C1(=CC(=CC=C1)CC2C(C3=C(OC=2[C@H](N(C(=O)C4=CC=C(C=C4)C)CCCN)C(C)C)C=C(C=C3)Cl)=O).Cl,200,http://www.selleckchem.com/products/SB-743921.html,Cytoskeletal Signaling,,L1300-Selleck-FDA-Approved-Drug-Library,sample
SelleckChem003 1to5,SP0143-A,K10,Kinetin,S2316,SW197051-3,2,m,10,11,25,192948650,215.21,525-79-1,free base,Others,Kinetin is a type of cytokinin; a class of plant hormone that promotes cell division.,C12=C(C(=NC=N1)NCC3OC=CC=3)NC=N2,199,http://www.selleckchem.com/products/Kinetin(6-Furfuryladenine).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,K11,SGI-1776 free base,S2198,SW218133-2,2,m,11,11,25,179702801,405.42,1025065-69-3,free base,Pim,SGI-1776 is a novel ATP competitive inhibitor of Pim1 with IC50 of 7 nM; 50- and 10-fold selective versus Pim2 and Pim3; also potent to Flt3 and haspin. Phase 1.,C1C(=NN2C(C=1)=NC=C2C3=CC=CC(=C3)OC(F)(F)F)NCC4CCN(CC4)C,199,http://www.selleckchem.com/products/SGI-1776.html,JAK/STAT,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,K12,Myricetin,S2326,SW196616-2,2,m,12,11,25,192882431,318.24,529-44-2,free base,Others,Myricetin(Cannabiscetin) is a flavonoid found in many grapes; berries; fruits; vegetables; herbs; as well as other plants; which has antioxidant and anti tumor properties.,C1(=CC(=C2C(=C1)OC(=C(C2=O)O)C3=CC(=C(C(=C3)O)O)O)O)O,201,http://www.selleckchem.com/products/Myricetin(Cannabiscetin).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,K13,DAPT (GSI-IX),S2215,SW219339-1,2,m,13,11,25,192874699,432.46,208255-80-5,free base,Gamma-secretase;Beta Amyloid,DAPT (GSI-IX) is a novel _-secretase inhibitor; which inhibits A_ production with IC50 of 20 nM in HEK 293 cells.,C1(=CC(=CC(=C1)CC(=O)N[C@@H](C)C(N[C@H](C(=O)OC(C)(C)C)C2=CC=CC=C2)=O)F)F,198,http://www.selleckchem.com/products/DAPT-GSI-IX.html,Proteases,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,K14,Oridonin,S2335,SW219105-1,2,m,14,11,25,192933112,364.43,28957-04-2,free base,Others,Oridonin; a diterpenoid purified from Rabdosia rubescens; is an antitumor agent.,[C@]12(C(CC[C@@H]([C@@]31C4[C@]5(C(C([C@@]([C@H]5O)(CC4)[H])=C)=O)[C@]([C@@H]2O)(O)OC3)O)(C)C)[H],200,http://www.selleckchem.com/products/Oridonin(Isodonol).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,K15,UK 383367,S2224,SW219225-1,2,m,15,11,25,179709735,324.38,348622-88-8,free base,Procollagen C Proteinase,UK-383367 is a procollagen C-proteinase inhibitor with IC50 of 44 nM; has excellent selectivity over MMPs.,C1([C@H](CCCC2CCCCC2)CC(NO)=O)=NC(C(N)=O)=NO1,200,http://www.selleckchem.com/products/uk-383367.html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,K16,Piperine,S2344,SW196642-2,2,m,16,11,25,192948551,285.34,94-62-2,free base,Others,Piperine (1-Piperoylpiperidine) is the alkaloid responsible for the pungency of black pepper and long pepper; which has also been used in some forms of traditional medicine and as an insecticide.,C1CN(CCC1)C(/C=C/C=C/C2=CC3=C(C=C2)OCO3)=O,199,http://www.selleckchem.com/products/Piperine(1-Piperoylpiperidine).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,K17,Ketanserin,S2232,SW196882-3,2,m,17,11,25,192950517,395.43,74050-98-9,free base,5-HT Receptor,Ketanserin (Vulketan Gel) is specific 5-HT2A serotonin receptor antagonist with a Ki of 2.5 nM for rat and human 5-HT2A.,C1=CC=C2C(=C1)C(N(C(N2)=O)CCN3CCC(CC3)C(C4=CC=C(C=C4)F)=O)=O,5.06,http://www.selleckchem.com/products/Ketanserin-Vulketan-Gel.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,K18,Shikimic Acid,S2356,SW219961-1,2,m,18,11,25,192917829,174.15,138-59-0,free base,Others,Shikimic acid(Shikimate); more commonly known as its anionic form shikimate; is an important biochemical intermediate in plants and microorganisms.,C1C(C([C@@H](CC=1C(=O)O)O)O)O,200.98,http://www.selleckchem.com/products/Shikimic-acid(Shikimate).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,K19,BKM120 (NVP-BKM120; Buparlisib),S2247,SW218149-2,2,m,19,11,25,192943950,410.39,944396-07-0,free base,PI3K,BKM120 is a selective PI3K inhibitor of p110_/_/_/_ with IC50 of 52 nM/166 nM/116 nM/262 nM; respectively. Reduced potency against VPS34; mTOR; DNAPK; with little activity to PI4K_. Phase 1/2.,C1=C(N=CC(=C1C(F)(F)F)C2=NC(=NC(=C2)N3CCOCC3)N4CCOCC4)N,199,http://www.selleckchem.com/products/BKM-120.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,K20,Taxifolin (Dihydroquercetin),S2366,SW197539-2,2,m,20,11,25,192948001,304.25,480-18-2,free base,Others,Taxifolin is a flavonoid in many plants such as Taxus chinensis; Siberian larch; Cedrus deodara and so on.,C1(=CC(=C2C(=C1)O[C@@H]([C@H](C2=O)O)C3=CC(=C(C=C3)O)O)O)O,197.21,http://www.selleckchem.com/products/Taxifolin(Dihydroquercetin).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,K21,Laetrile,S2260,SW219126-1,2,m,21,11,25,192874425,457.43,29883-15-6,free base,Others,Laetrile is a glycoside initially isolated from the seeds of the tree Prunus dulcis; also known as bitter almonds.,[C@H]1([C@H]([C@@H](O[C@@H]([C@@H]1O)CO)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O[C@H](C3=CC=CC=C3)C#N)O)O)O)O)O,201,http://www.selleckchem.com/products/Amygdalin.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,K22,Aloin,S2375,SW219091-1,2,m,22,11,25,192882411,418.39,1415-73-2,free base,Others,Aloin; a natural anthracycline from Aloe vera; is a tyrosinase inhibitor.,[C@@H]1(O[C@]([C@@H]([C@H]([C@H]1O)O)O)([C@]2(C3=C(C(C4=C2C=C(C=C4O)CO)=O)C(=CC=C3)O)[H])[H])CO,200,http://www.selleckchem.com/products/Aloin(Barbaloin).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,K23,,Bx,Bx-K23,,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem003 1to5,SP0143-A,K24,,Bx,Bx-K24,,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem003 1to5,SP0143-A,L01,,Bx,Bx-L01,,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem003 1to5,SP0143-A,L02,,Bx,Bx-L02,,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem003 1to5,SP0143-A,L03,Sorbitol,S2393,SW220289-1,2,m,3,12,25,192931098,182.17,50-70-4,free base,Others,Sorbitol is a sugar alcohol and a sugar substitute.,OC[C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O,197,http://www.selleckchem.com/products/Sorbitol(Glucitol).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,L04,Alizarin,S2526,SW101224-2,2,m,4,12,25,192948485,240.21,72-48-0,free base,P450 (e.g. CYP17),Alizarin strongly inhibits P450 isoform CYP1A1; CYP1A2 and CYP1B1 with IC50 of 6.2 _M; 10.0 _M and 2.7 _M; respectively; weakly inhibits CYP2A6 and CYP2E1; and does not inhibit CYP2C19; CYP3A4 and CYP3A5.,C1=CC=C2C(=C1)C(C3=C(C2=O)C=CC(=C3O)O)=O,199,http://www.selleckchem.com/products/Alizarin.html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,L05,Isoliquiritigenin,S2404,SW219658-1,2,m,5,12,25,192917551,256.25,961-29-5,free base,Others,Isoliquiritigenin; an anti-tumor flavonoid from the root of Glycyrrhiza glabra; inhibits aldose reductase with an IC50 of 320 nM.,C1=C(C=CC(=C1)/C=C/C(C2=C(C=C(C=C2)O)O)=O)O,199,http://www.selleckchem.com/products/Isoliquiritigenin.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,L06,Econazole nitrate,S2535,SW196500-3,2,m,6,12,25,192875495,444.7,24169-02-6,nitrate,Others,Econazole nitrate (Spectazole) is an imidazole class antifungal medication.,C1(=C(C=C(C(=C1)C(CN2C=CN=C2)OCC3=CC=C(C=C3)Cl)Cl)Cl).[N+]([O-])(=O)O,200,http://www.selleckchem.com/products/Econazole-nitrate-Spectazole.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,L07,Genipin,S2412,SW220280-1,2,m,7,12,25,194469461,226.23,6902-77-8,free base,Others,Genipin is an active aglycone derived from an iridoid glycoside called geniposide; which is found in the fruit of Gardenia jasminoides Ellis.  ,O1C=C([C@@]2([C@]([C@H]1O)(C(=CC2)CO)[H])[H])C(=O)OC,198,http://www.selleckchem.com/products/genipin.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,L08,Tiotropium Bromide hydrate,S2547,SW219041-1,2,m,8,12,25,192948470,490.43,139404-48-1,hydrate,AChR,Tiotropium Bromide hydrate is a monohydrate of tiotropium bromide (Spiriva; Tiova; BA 679BR; tiopropium) that is an anticholinergic and bronchodilator and a muscarinic receptor antagonist.,[Br-].O.[C@]12([C@@H]3[C@H]([C@@]([N+]1(C)C)(C[C@@H](C2)OC(C(C4=CC=CS4)(C5=CC=CS5)O)=O)[H])O3)[H],16,http://www.selleckchem.com/products/Tiotropium-Bromide-hydrate.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,L09,Apocynin,S2425,SW219526-1,2,m,9,12,25,192887444,166.17,498-02-2,free base,Others,Apocynin is a selective NADPH-oxidase inhibitor with IC50 of 10 uM.,C1(C=C(C=CC=1O)C(C)=O)OC,198.59,http://www.selleckchem.com/products/apocynin-acetovanillone.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,L10,Clarithromycin,S2555,SW219043-1,2,m,10,12,25,192902336,747.95,81103-11-9,free base,P450 (e.g. CYP17),Clarithromycin (Biaxin; Klacid) is a macrolide antibiotic and a CYP3A4 inhibitor.,[C@@]1([C@H](OC([C@@H]([C@@H]([C@@H]([C@H]([C@@](C[C@H](C([C@@H]([C@H]1O)C)=O)C)(OC)C)O[C@@H]2O[C@@H](C[C@@H]([C@@H]2O)N(C)C)C)C)O[C@@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)OC)C)=O)CC)(O)C,24.07,http://www.selleckchem.com/products/clarithromycin.html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,L11,Equol,S2450,SW219593-1,2,m,11,12,25,192917668,242.27,531-95-3,free base,Estrogen/progestogen Receptor,Equol ;a metabolite of soybeans; is an important isoflavone in humans_specifically binds to 5_-DHT; has a modest affinity for recombinant estrogen receptor ER_. Phase 2.,C1[C@@H](CC2C(O1)=CC(=CC=2)O)C3C=CC(=CC=3)O,198,http://www.selleckchem.com/products/equol.html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,L12,Isoprenaline HCl,S2566,SW197212-2,2,m,12,12,25,192955325,247.72,51-30-9,hydrochloride,Adrenergic Receptor,Isoprenaline is a non-selective _-adrenoceptor; inhibits the 3H-inositol phosphate accumulation with IC50 of 0.08 _M.,C1(=C(C(=CC(=C1)C(O)CNC(C)C)O)O).Cl,201,http://www.selleckchem.com/products/Isoprenaline-hydrochloride.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,L13,Clonidine HCl,S2458,SW197681-3,2,m,13,12,25,192890896,266.5,4205-91-8,hydrochloride,Adrenergic Receptor;Autophagy,Clonidine hydrochloride(Catapres) is a direct-acting _2 adrenergic agonist with an ED50 of 0.02±0.01 mg/kg.,C1(=CC=C(C(=C1Cl)NC2NCCN=2)Cl).Cl,198,http://www.selleckchem.com/products/Clonidine-hydrochloride(Catapres).html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,L14,Zidovudine,S2579,SW198799-2,2,m,14,12,25,192902717,267.24,30516-87-1,free base,Reverse Transcriptase,Zidovudine (Retrovir) is a reverse transcriptase inhibitor.,N1C(N(C=C(C1=O)C)[C@@H]2O[C@@H]([C@H](C2)N=[N+]=[N-])CO)=O,197.32,http://www.selleckchem.com/products/zidovudine-retrovir.html,Microbiology,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,L15,Gallamine Triethiodide,S2471,SW196544-3,2,m,15,12,25,192953187,891.53,65-29-2,lodine salt,AChR,Gallamine triethiodide(Flaxedil) is a cholinergic receptor blocker with an IC50 of 68.0 ± 8.4 _M.,C1(=CC=CC(=C1OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC.[I-].[I-].[I-],112,http://www.selleckchem.com/products/Gallamine-triethiodide(Flaxedil).html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,L16,Tolvaptan,S2593,SW219182-1,2,m,16,12,25,192902312,448.94,150683-30-0,free base,Vasopressin Receptor,Tolvaptan is a selective; competitive arginine vasopressin receptor 2 antagonist with an IC50 of 1.28_M for the inhibition of AVP-induced platelet aggregation.,C(C1=C(C=C(C=C1)NC(=O)C2=CC=CC=C2C)C)(=O)N3CCCC(C4=C3C=CC(=C4)Cl)O,200,http://www.selleckchem.com/products/tolvaptan-opc-41061.html,GPCR & G Protein,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,L17,Milrinone,S2484,SW197308-3,2,m,17,12,25,194469958,211.22,78415-72-2,free base,ATPase;PDE,Milrinone is a potent and selective phosphodiesterase 3 inhibitor with an IC50 of 0.42 _M for the inhibition of FIII PDE.,N1=CC=C(C=C1)C2=C(NC(C(=C2)C#N)=O)C,198,http://www.selleckchem.com/products/Milrinone(Primacor).html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,L18,Idebenone,S2605,SW219495-1,2,m,18,12,25,192918795,338.44,58186-27-9,free base,Others,Idebenone is a synthetic analog of coenzyme Q10 (CoQ10) and a brain stimulant.,C1(C(=C(C(C(=C1C)CCCCCCCCCCO)=O)OC)OC)=O,200,http://www.selleckchem.com/products/idebenone.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,L19,Olopatadine HCl,S2494,SW197771-3,2,m,19,12,25,192891045,373.87,140462-76-6,hydrochloride,Histamine Receptor,Olopatadine hydrochloride(Opatanol) is a histamine blocker and mast cell stabilizer with an IC50 of 559 _M for the release of histamine,C1(=C\CCN(C)C)(/C2=C(OCC3=C1C=CC=C3)C=CC(=C2)CC(O)=O).Cl,200,http://www.selleckchem.com/products/Olopatadine-hydrochloride(Opatanol).html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,L20,Noradrenaline bitartrate monohydrate,S2615,SW219276-1,2,m,20,12,25,179619030,337.28,108341-18-0,monohydrate,Others,Noradrenaline bitartrate monohydrate is a direct alpha-adrenergic receptors stimulator.,C1(=C(C=CC(=C1)[C@](CN)(O)[H])O)O.OC([C@@]([C@](C(O)=O)(O)[H])(O)[H])=O.O,189,http://www.selleckchem.com/products/noradrenaline-bitartrate-monohydrate-levophed.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,L21,Racecadotril,S2503,SW197043-4,2,m,21,12,25,192953176,385.48,81110-73-8,free base,Opioid Receptor,Racecadotril is a peripherally acting enkephalinase inhibitor with an IC50 of 4.5 _M,C1=CC=C(C=C1)COC(CNC(C(CSC(=O)C)CC2=CC=CC=C2)=O)=O,57,http://www.selleckchem.com/products/Racecadotril(Acetorphan).html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,L22,Fostamatinib (R788),S2625,SW219234-1,2,m,22,12,25,192898196,580.46,901119-35-5,free base,Syk,Fostamatinib (R788); a prodrug of the active metabolite R406; is a Syk inhibitor with IC50 of 41 nM; strongly inhibits Syk but not Lyn; 5-fold less potent to Flt3. Phase 2.,C1(=C(C(=CC(=C1)NC2=NC=C(C(=N2)NC3=CC=C4C(=N3)N(C(C(O4)(C)C)=O)COP(O)(O)=O)F)OC)OC)OC,199,http://www.selleckchem.com/products/R7935788-Fostamatinib.html,Angiogenesis,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,L23,,Bx,Bx-L23,,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem003 1to5,SP0143-A,L24,,Bx,Bx-L24,,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem003 1to5,SP0143-A,M01,,Bx,Bx-M01,,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem003 1to5,SP0143-A,M02,,Bx,Bx-M02,,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem003 1to5,SP0143-A,M03,Roflumilast,S2131,SW220196-1,2,m,3,13,25,192945482,403.21,162401-32-3,free base,PDE,Roflumilast is a selective inhibitor of PDE4 with IC50 of 0.2-4.3 nM.,N1=CC(=C(C(=C1)Cl)NC(C2=CC=C(C(=C2)OCC3CC3)OC(F)F)=O)Cl,200,http://www.selleckchem.com/products/Roflumilast(Daxas).html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,M04,Cinchonidine,S2282,SW219716-1,2,m,4,13,25,192949687,294.39,485-71-2,free base,Others,Cinchonidine is an alkaloid used in asymmetric synthesis in organic chemistry. ,C1=C2C(=CC=C1)N=CC=C2[C@H]([C@]3(N4CCC(C3)[C@](C4)(C=C)[H])[H])O,200,http://www.selleckchem.com/products/Cinchonidine.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,M05,KW-2449,S2158,SW219852-1,2,m,5,13,25,194467186,332.4,1000669-72-6,free base,Aurora Kinase;Bcr-Abl;FLT3,KW-2449 is a multiple-targeted inhibitor; mostly for Flt3 with IC50 of 6.6 nM; modestly potent to FGFR1; Bcr-Abl and Aurora A; little effect on PDGFR_; IGF-1R; EGFR. Phase 1.,C1=CC=CC2=C1NN=C2/C=C/C3=CC=C(C=C3)C(=O)N4CCNCC4,201,http://www.selleckchem.com/products/KW-2449.html,Angiogenesis,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,M06,Enoxolone,S2296,SW219582-1,2,m,6,13,25,192949767,470.68,471-53-4,free base,Others,Enoxolone is a pentacyclic triterpenoid derivative of the beta-amyrin type obtained from the hydrolysis of glycyrrhizic acid; which was obtained from the herb liquorice.,C1[C@@](C([C@]2([C@](C1)([C@]3([C@@](CC2)([C@]4(C(=CC3=O)[C@@]5([C@@](CC4)(CC[C@](C5)(C)C(O)=O)C)[H])C)C)[H])C)[H])(C)C)(O)[H],199,http://www.selleckchem.com/products/Enoxolone(Glycyrrhetin).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,M07,Givinostat (ITF2357),S2170,SW219469-1,2,m,7,13,25,192940887,475.97,732302-99-7,chloride,HDAC,Givinostat (ITF2357) is a potent HDAC inhibitor for HDAC2; HDAC1B and HDAC1A with IC50 of 10 nM; 7.5 nM and 16 nM. Phase 1/2.,C1(=CC2=C(C=C1CN(CC)CC)C=CC(=C2)COC(NC3=CC=C(C=C3)C(NO)=O)=O).O.Cl,199,http://www.selleckchem.com/products/ITF2357(Givinostat).html,Cytoskeletal Signaling,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,M08,Hesperetin,S2308,SW197026-2,2,m,8,13,25,192943949,302.27,520-33-2,free base,Histamine Receptor;TGF-beta/Smad,Hesperetin is a bioflavonoid and; to be more specific; a flavanone.,C1(=CC(=C2C(=C1)O[C@@H](CC2=O)C3=CC=C(C(=C3)O)OC)O)O,198.5,http://www.selleckchem.com/products/Hesperetin.html,TGF-beta/Smad,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,M09,AST-1306,S2185,SW219180-1,2,m,9,13,25,192873989,621.08,1050500-29-2,mesylate,EGFR,AST-1306 is a novel irreversible inhibitor of EGFR and ErbB2 with IC50 of 0.5 nM and 3 nM; also effective in mutation EGFR T790M/L858R; more potent to ErbB2-overexpressing cells; 3000-fold selective for ErbB family than other kinases;  ,C(C=C)(=O)NC1(=CC2=C(N=CN=C(C=C1)2)NC3C=C(C(=CC=3)OCC4C=C(C=CC=4)F)Cl).C5=CC(=CC=C5S(O)(=O)=O)C,199,http://www.selleckchem.com/products/ast-1306.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,M10,L-(+)-Rhamnose Monohydrate,S2317,SW219129-1,2,m,10,13,25,192932862,182.17,10030-85-0,monohydrate,Others,L(+)-Rhamnose (Rham) is a naturally-occurring deoxy sugar that is found primarily in plants and some bacteria.,[C@H]1([C@H]([C@H](C(O[C@@H]1C)O)O)O)O.O,197.61,http://www.selleckchem.com/products/L(+)-Rhamnose-Monohydrate.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,M11,Aliskiren Hemifumarate,S2199,SW222231-1,2,m,11,13,25,192863186,609.83,173334-58-2,fumarate,RAAS,Aliskiren hemifumarate is a direct renin inhibitor with IC50 of 1.5 nM.,C(/C=C/C(O)=O)(O)=O.C1(=C(C=C(C=C1)C[C@@H](C[C@@H]([C@H](C[C@H](C(NCC(C(N)=O)(C)C)=O)C(C)C)O)N)C(C)C)OCCCOC)OC.C2(=C(C=C(C=C2)C[C@@H](C[C@@H]([C@H](C[C@H](C(NCC(C(N)=O)(C)C)=O)C(C)C)O)N)C(C)C)OCCCOC)OC,163,http://www.selleckchem.com/products/Aliskiren-hemifumarate.html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,M12,Myricitrin,S2327,SW219331-1,2,m,12,13,25,192967932,464.38,17912-87-7,free base,Others,Myricitrin; a flavonoid compound isolated from the root bark of Myrica cerifera; which exerts antinociceptive effects.,C1(=CC(=C2C(=C1)OC(=C(C2=O)O[C@@H]3O[C@H]([C@@H]([C@H]([C@@H]3O)O)O)C)C4=CC(=C(C(=C4)O)O)O)O)O,200,http://www.selleckchem.com/products/Myricitrin(Myricitrine).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
