384 Plate ID,Plate Map,Well,Human Readable Name,Catalog No.,MoleculeID,Concentration,Unit,Well X,Well Y,Volume,Barcode,M.w.,CAS Number,Form,Targets,Information,Smiles,Max Solubility in DMSO,URL,Pathway,Notes,Library
SelleckChem001,SP0135-A,M02,DMSO_M02,,DMSO_M02,,,2,13,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,M03,Dovitinib (TKI-258; CHIR-258),S1018,Dovitinib (TKI-258; CHIR-258),10,m,3,13,25,179703326,392.43,405169-16-6,citrate,FGFR;FLT3;c-Kit;VEGFR;PDGFR,Dovitinib (TKI258; CHIR258) is a multitargeted RTK inhibitor; mostly for class III (FLT3/c-Kit) with IC50 of 1 nM/2 nM; also potent to class IV (FGFR1/3) and class V (VEGFR1-4) RTKs with IC50 of 8-13 nM; less potent to InsR; EGFR; c-Met; EphA2; Tie2; IGF-1R and HER2. Phase 4.,C1=CC=C(C2=C1NC(C(=C2N)C3NC4=C(N=3)C=CC(=C4)N5CCN(CC5)C)=O)F,76.45,http://www.selleckchem.com/products/CHIR-258.html,Angiogenesis,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,M04,INO-1001,S1132,INO-1001,10,m,4,13,25,192928198,136.15,3544-24-9,free base,PARP,INO-1001 is a potent inhibitor of PARP with IC50 of <50 nM in CHO cells and a mediator of oxidant-induced myocyte dysfunction during reperfusion. Phase 2.,C1=CC=C(C=C1C(=O)N)N,198.31,http://www.selleckchem.com/products/INO-1001.html,DNA Damage,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,M05,Lenalidomide (CC-5013),S1029,Lenalidomide (CC-5013),10,m,5,13,25,194474722,259.26,191732-72-6,free base,TNF-alpha,Lenalidomide (CC-5013) is a TNF-_ secretion inhibitor with IC50 of 13 nM.,C1=CC(=C2C(=C1)C(N(C2)C3C(NC(CC3)=O)=O)=O)N,200.57,https://www.selleckchem.com/products/lenalidomide-s1029.html,Apoptosis,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,M06,17-DMAG (Alvespimycin) HCl,S1142,17-DMAG (Alvespimycin) HCl,10,m,6,13,25,192950522,653.21,467214-21-7,hydrochloride,HSP (e.g. HSP90),Alvespimycin (17-DMAG) HCl is a potent HSP90 inhibitor with IC50 of 62 nM in a cell-free assay. Phase 2.,C1(=C2C(C(=CC1=O)NC(C(=C\C=C/[C@@H]([C@H](/C(=C/[C@@H]([C@H]([C@H](C[C@@H](C2)C)OC)O)C)C)OC(=O)N)OC)/C)=O)=O)NCCN(C)C.Cl,200.55,"http://www.selleckchem.com/products/17-DMAG,Hydrochloride-Salt.html",Cytoskeletal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,M07,Rapamycin (Sirolimus),S1039,Rapamycin (Sirolimus),10,m,7,13,25,192928171,914.18,53123-88-9,free base,Autophagy;mTOR,Rapamycin (Sirolimus; AY-22989; WY-090217) is a specific mTOR inhibitor with IC50 of ~0.1 nM.,[C@@H]1([C@@H](C[C@@H](CC1)C[C@H]([C@@H]2CC([C@@H](/C=C(\C)[C@H]([C@@H](C([C@@H](C[C@@H](/C=C/C=C/C=C(/[C@H](C[C@@H]3CC[C@H]([C@](C(C(N4CCCC[C@@H](C(O2)=O)4)=O)=O)(O3)O)C)OC)C)C)C)=O)OC)O)C)=O)C)OC)O,109.39,http://www.selleckchem.com/products/Rapamycin.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,M08,Roscovitine (Seliciclib;CYC202),S1153,Roscovitine (Seliciclib;CYC202),10,m,8,13,25,194487330,354.45,186692-46-6,free base,CDK,Roscovitine (Seliciclib; CYC202) is a potent and selective CDK inhibitor for Cdc2; CDK2 and CDK5 with IC50 of 0.65 _M; 0.7 _M and 0.16 _M. It shows little effect on CDK4/6. Phase 2.,N1=C2C(=C(N=C1N[C@@H](CO)CC)NCC3=CC=CC=C3)N=CN2C(C)C,200.31,http://www.selleckchem.com/products/Roscovitine.html,Cell Cycle,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,M09,Vorinostat (SAHA; MK0683),S1047,Vorinostat (SAHA; MK0683),10,m,9,13,25,192895129,264.3,149647-78-9,free base,Autophagy;HDAC,Vorinostat (suberoylanilide hydroxamic acid; SAHA) is an HDAC inhibitor with IC50 of ~10 nM.,C1=CC=CC(=C1)NC(=O)CCCCCCC(NO)=O,200.53,http://www.selleckchem.com/products/Vorinostat-(SAHA).html,Epigenetics,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,M10,AT13387,S1163,AT13387,10,m,10,13,25,179678966,409.52,912999-49-6,free base,HSP (e.g. HSP90),Onalespib (AT13387) is a selective potent Hsp90 inhibitor with IC50 of 18 nM in A375 cells; displays a long duration of anti-tumor activity.,C(=O)(N1CC2C=CC(=CC(C1)=2)CN3CCN(CC3)C)C4C(=CC(=C(C=4)C(C)C)O)O,61.05,http://www.selleckchem.com/products/at13387.html,Cytoskeletal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,M11,Olaparib (AZD2281; Ku-0059436),S1060,Olaparib (AZD2281; Ku-0059436),10,m,11,13,25,194486743,434.46,763113-22-0,free base,PARP,Olaparib (AZD2281; KU0059436) is a selective inhibitor of PARP1/2 with IC50 of 5 nM/1 nM; 300-times less effective against tankyrase-1. Phase 1/2.,C1=CC=CC2=C1C(=NNC2=O)CC3=CC(=C(C=C3)F)C(N4CCN(CC4)C(=O)C5CC5)=O,200.25,http://www.selleckchem.com/products/AZD2281(Olaparib).html,DNA Damage,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,M12,CYC116,S1171,CYC116,10,m,12,13,25,192864223,368.46,693228-63-6,free base,Aurora Kinase;VEGFR,CYC116 is a potent inhibitor of Aurora A/B with Ki of 8.0 nM/9.2 nM; is less potent to VEGFR2 (Ki of 44 nM); with 50-fold greater potency than CDKs; not active against PKA; Akt/PKB; PKC; no effect on GSK-3_/_; CK2; Plk1 and SAPK2A. Phase 1.,C1(=NC=CC(=N1)C2SC(=NC=2C)N)NC3=CC=C(C=C3)N4CCOCC4,65.14,http://www.selleckchem.com/products/CYC116.html,Cell Cycle,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,M13,PHA-665752,S1070,PHA-665752,10,m,13,13,25,194486615,641.61,477575-56-7,free base,c-Met,PHA-665752 is a potent; selective and ATP-competitive c-Met inhibitor with IC50 of 9 nM;  >50-fold selectivity for c-Met than RTKs or STKs.,C1=CC=C(C(=C1Cl)CS(C2=CC3=C(C=C2)NC(C/3=C/C4=C(C(=C(N4)C)C(N5[C@H](CCC5)CN6CCCC6)=O)C)=O)(=O)=O)Cl,199.5,http://www.selleckchem.com/products/PHA-665752.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,M14,WZ8040,S1179,WZ8040,10,m,14,13,25,192879429,481.01,1214265-57-2,free base,EGFR,WZ8040 is a novel mutant-selective irreversible EGFRT790M inhibitor; does not inhibit ERBB2 phosphorylation (T798I).,C1(=CC=C(C=C1)NC2=NC=C(C(=N2)SC3=CC(=CC=C3)NC(C=C)=O)Cl)N4CCN(CC4)C,199.58,http://www.selleckchem.com/products/WZ8040.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,M15,Vismodegib (GDC-0449),S1082,Vismodegib (GDC-0449),10,m,15,13,25,192887374,421.3,879085-55-9,free base,Hedgehog/Smoothened,Vismodegib (GDC-0449) is a potent; novel and specific hedgehog inhibitor with IC50 of 3 nM and also inhibits P-gp with IC50 of 3.0 _M.,C1(=C(C=C(C=C1)NC(C2=CC=C(C=C2Cl)S(C)(=O)=O)=O)C3=NC=CC=C3)Cl,199.38,http://www.selleckchem.com/products/GDC-0449.html,Stem Cells &  Wnt,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,M16,Bicalutamide,S1190,Bicalutamide,10,m,16,13,25,192927883,430.37,90357-06-5,free base,Androgen Receptor,Bicalutamide is an androgen receptor (AR) antagonist with IC50 of 0.16 _M.,C(C(CS(=O)(=O)C1C=CC(=CC=1)F)(C)O)(=O)NC2C=C(C(=CC=2)C#N)C(F)(F)F,199.83,http://www.selleckchem.com/products/Bicalutamide(Casodex).html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,M17,KU-55933 (ATM Kinase Inhibitor),S1092,KU-55933 (ATM Kinase Inhibitor),10,m,17,13,25,192897763,395.49,587871-26-9,free base,ATM/ATR,KU-55933 is a potent and specific ATM inhibitor with IC50/Ki of 12.9 nM/2.2 nM; and is highly selective for ATM as compared to DNA-PK; PI3K/PI4K; ATR and mTOR.,C1=CC=C2C(=C1)SC3=C(S2)C=CC=C3C4=CC(C=C(O4)N5CCOCC5)=O,83.44,http://www.selleckchem.com/products/KU-55933.html,DNA Damage,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,M18,Irinotecan,S1198,Irinotecan,10,m,18,13,25,192872128,586.68,97682-44-5,free base,Topoisomerase,Irinotecan is a topoisomerase I inhibitor for LoVo cells and HT-29 cells with IC50 of 15.8 _M and 5.17 _M; respectively.,N1(CCCCC1)C2CCN(CC2)C(=O)OC3=CC4=C(C5=C(N=C(C=C3)4)C6=CC7=C(C(N(C5)6)=O)COC([C@@]7(O)CC)=O)CC,17,http://www.selleckchem.com/products/Irinotecan.html,DNA Damage,Product S1198 does not exist in selleck chem's website. The information here is for S2217 cas 136572-09-3. MW 677.18; DMSO solubility: 199.36; synonyms: CPT-11 HCl Trihydrate,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,M19,Vatalanib (PTK787) 2HCl,S1101,Vatalanib (PTK787) 2HCl,10,m,19,13,25,194486581,419.73,212141-51-0,dihydrochloride,c-Kit;VEGFR,Vatalanib (PTK787) is an inhibitor of VEGFR2/KDR with IC50 of 37 nM; less potent against VEGFR1/Flt-1; 18-fold against VEGFR3/Flt-4. Phase 1/2.,C1(=CC=C2C(=C1)C(=NN=C2CC3=CC=NC=C3)NC4=CC=C(C=C4)Cl).Cl.Cl,202.51,"http://www.selleckchem.com/products/Vatalanib,Dihydrochloride-Salt.html",Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,M20,Tivozanib (AV-951),S1207,Tivozanib (AV-951),10,m,20,13,25,192940324,454.86,475108-18-0,free base,VEGFR;PDGFR;c-Kit,Tivozanib (AV-951) is a potent and selective VEGFR inhibitor for VEGFR1/2/3 with IC50 of 30 nM/6.5 nM/15 nM; and also inhibits PDGFR and c-Kit; low activity observed against FGFR-1; Flt3; c-Met EGFR and IGF-1R. Phase 3.,C1(=CC=C(C(=C1)Cl)NC(=O)NC2C=C(ON=2)C)OC3=CC=NC4=C3C=C(C(=C4)OC)OC,43.97,http://www.selleckchem.com/products/AV-951.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,M21,Varespladib (LY315920),S1110,Varespladib (LY315920),10,m,21,13,25,179679518,380.39,172732-68-2,free base,Phospholipase (e.g. PLA),LY315920 (Varespladib) is a potent and selective human non-pancreatic secretory phospholipase A2 (hnsPLA) inhibitor with IC50 of 7 nM;. Phase 3.,C1(N(C2=C(C=1C(C(N)=O)=O)C(=CC=C2)OCC(=O)O)CC3=CC=CC=C3)CC,199.79,http://www.selleckchem.com/products/LY315920(Varespladib).html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,M22,Clofarabine,S1218,Clofarabine,10,m,22,13,25,192959984,303.68,123318-82-1,free base,DNA/RNA Synthesis,Clofarabine inhibits the enzymatic activities of ribonucleotide reductase (IC50 = 65 nM) and DNA polymerase.,N1=C(N=C2C(=C1N)N=CN2[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)F)Cl,200.87,http://www.selleckchem.com/products/Clofarabine.html,DNA Damage,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,N01,DMSO_N01,,DMSO_N01,,,1,14,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,N02,DMSO_N02,,DMSO_N02,,,2,14,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,N03,Temozolomide,S1237,Temozolomide,10,m,3,14,25,179700968,194.15,85622-93-1,free base,Autophagy,Temozolomide is a monofunctional SN-1 alkylating agent that can modify nitrogen atoms in the DNA ring and the extracyclic oxygen group; chemically converted to MTIC and degrades to methyldiazonium cation; which transfers methyl groups to DNA at physiologic pH. A DNA damage inducer in L-1210 and L-1210/BCNU cells.,N1(N=NC2N(C1=O)C=NC=2C(N)=O)C,195.72,http://www.selleckchem.com/products/Methazolastone.html,Ubiquitin,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,N04,Nafamostat Mesylate,S1386,Nafamostat Mesylate,10,m,4,14,25,192944482,539.58,82956-11-4,mesylate,Proteasome,Nafamostat mesilate is a synthetic serine protease inhibitor; used as an anticoagulant during hemodialysis.,C1(=CC=C(C=C1)NC(=N)N)C(=O)OC2(=CC3=C(C=C2)C=C(C=C3)C(=N)N).S(O)(C)(=O)=O.S(O)(C)(=O)=O,37.07,http://www.selleckchem.com/products/Nafamostat-mesylate.html,Proteases,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,N05,Dienogest,S1251,Dienogest,10,m,5,14,25,194482539,311.42,65928-58-7,free base,Estrogen/progestogen Receptor,Dienogest is an orally active synthetic progesterone; used for contraception and the treatment of endometriosis.,C1(CCC2=C3CC[C@]4([C@](CC[C@@]([C@](CCC(=C1)2)3[H])4[H])(O)CC#N)C)=O,199.09,http://www.selleckchem.com/products/Dienogest.html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,N06,Resveratrol,S1396,Resveratrol,10,m,6,14,25,192885670,228.24,501-36-0,free base,Sirtuin;Autophagy,Resveratrol has a wide spectrum of targets including cyclooxygenases(i.e. COX; IC50=1.1 ?M); lipooxygenases?LOX; IC50=2.7 ?M?; kinases; sirtuins and other proteins. It has anti-cancer; anti-inflammatory; blood-sugar-lowering and other beneficial cardiovascular effects.,C1(=CC=C(C=C1)/C=C/C2=CC(=CC(=C2)O)O)O,197.16,http://www.selleckchem.com/products/Resveratrol.html,Epigenetics,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,N07,Celecoxib,S1261,Celecoxib,10,m,7,14,25,192878953,381.37,169590-42-5,free base,COX,Celecoxib is a selective COX-2 inhibitor with IC50 of 40 nM.,C1(=CC=C(C=C1)S(N)(=O)=O)N2C(=CC(=N2)C(F)(F)F)C3=CC=C(C=C3)C,199.28,http://www.selleckchem.com/products/Celecoxib.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,N08,Linezolid,S1408,Linezolid,10,m,8,14,25,192959375,337.35,165800-03-3,free base,Others,Linezolid is a synthetic antibiotic used for the treatment of serious infections. ,C1=C(C(=CC(=C1)N2C[C@@H](OC2=O)CNC(C)=O)F)N3CCOCC3,201.57,http://www.selleckchem.com/products/Linezolid(Zyvox).html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,N09,Adapalene,S1276,Adapalene,10,m,9,14,25,192864427,412.52,106685-40-9,free base,Others,Adapalene is a third-generation topical retinoid primarily used in the treatment of acne.,C1(=C(C=CC(=C1)C2=CC3=C(C=C2)C=C(C=C3)C(O)=O)OC)C45CC6CC(C4)CC(C5)C6,19.39,http://www.selleckchem.com/products/Adapalene.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,N10,Sumatriptan Succinate,S1432,Sumatriptan Succinate,10,m,10,14,25,192879006,413.49,103628-48-4,succinate,5-HT Receptor,Sumatriptan Succinate is a triptan sulfa drug containing a sulfonamide group for the treatment of migraine headaches.,C1(=CC=C2C(=C1)C(=CN2)CCN(C)C)CS(NC)(=O)=O.OC(CCC(O)=O)=O,200.73,http://www.selleckchem.com/products/Sumatriptan-succinate.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,N11,Budesonide,S1286,Budesonide,10,m,11,14,25,192880878,430.53,51333-22-3,free base,Others,Budesonide is a glucocorticoid steroid for the treatment of asthma; non-infectious rhinitis.,C1C(C=C2[C@](C=1)([C@]3([C@@](CC2)([C@]4([C@](C[C@H]3O)([C@@]5([C@@H](C4)O[C@](O5)(CCC)[H])C(CO)=O)C)[H])[H])[H])C)=O,199.75,http://www.selleckchem.com/products/Budesonide.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,N12,Ziprasidone HCl,S1444,Ziprasidone HCl,10,m,12,14,25,192881421,449.4,122883-93-6,hydrochloride,Others,Ziprasidone HCl is a novel and potent dopamine and serotonin (5-HT) receptor antagonist; used in the treatment of schizophrenia and bipolar disorder.,C1(=CC=CC2=C1C(=NS2)N3CCN(CC3)CCC4C(=CC5=C(C=4)CC(N5)=O)Cl).Cl,200.27,http://www.selleckchem.com/products/Ziprasidone-hydrochloride.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,N13,Floxuridine,S1299,Floxuridine,10,m,13,14,25,192960065,246.19,50-91-9,free base,DNA/RNA Synthesis,Floxuridine is a prodrugs of floxuridine and an oncology agent with an GI50 of 5.1 _M for the inhibition of MDCK/PEPT1. Floxuridine is an antineoplastic antimetabolite; used in the treatment of colon carcinoma and colorectal cancer that has metastasized to the liver.,O1[C@@H]([C@H](C[C@H]1N2C=C(C(NC2=O)=O)F)O)CO,199.03,http://www.selleckchem.com/products/Floxuridine.html,DNA Damage,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,N14,Zibotentan (ZD4054),S1456,Zibotentan (ZD4054),10,m,14,14,25,179675789,424.43,186497-07-4,free base,Endothelin Receptor,Zibotentan (ZD4054) is a specific Endothelin (ET)A antagonist with IC50 of 21 nM; exhibiting no activity at ETB. Phase 3.,C1(C(=CC=CN=1)S(=O)(=O)NC2C(=NC(=CN=2)C)OC)C3C=CC(=CC=3)C4OC=NN=4,56.55,http://www.selleckchem.com/products/Zibotentan(ZD4054).html,GPCR & G Protein,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,N15,Dexamethasone (DHAP),S1322,Dexamethasone (DHAP),10,m,15,14,25,192944244,392.46,50-02-2,free base,Autophagy;IL Receptor,Dexamethasone is a potent synthetic member of the glucocorticoid class of steroid drugs; and an interleukin receptor modulator that has anti-inflammatory and immunosuppressant effects.,C1C(C=C2[C@](C=1)([C@]3([C@@](CC2)([C@]4([C@](C[C@H]3O)([C@@]([C@@H](C4)C)(C(=O)CO)O)C)[H])[H])F)C)=O,201.29,http://www.selleckchem.com/products/Dexamethasone.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,N16,Doxercalciferol,S1467,Doxercalciferol,10,m,16,14,25,194475102,412.65,54573-75-0,free base,Others,Doxercalciferol is a synthetic vitamin D2 analog; suppressing parathyroid synthesis and secretion; used to treat secondary hyperparathyroidism and metabolic bone disease.,C1[C@@H](C(/C(C[C@@H]1O)=C/C=C2\CCC[C@]3([C@]2(CC[C@]3([C@@H](/C=C/[C@H](C(C)C)C)C)[H])[H])C)=C)O,201.14,http://www.selleckchem.com/products/Doxercalciferol(Hectorol).html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,N17,Fluoxetine HCl,S1333,Fluoxetine HCl,10,m,17,14,25,194474660,345.79,56296-78-7,hydrochloride,5-HT Receptor,Fluoxetine is a selective serotonin-reuptake inhibitor (SSRI) at the neuronal membrane; used in the treatment of depression.,C1(=CC=C(C=C1)OC(CCNC)C2=CC=CC=C2)C(F)(F)F.Cl,199.54,http://www.selleckchem.com/products/Fluoxetine-hydrochloride.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,N18,Oligomycin A,S1478,Oligomycin A,10,m,18,14,25,179711843,791.06,579-13-5,free base,ATPase,Oligomycin A is an inhibitor of ATP synthase; inhibits oxidative phosphorylation and all the ATP-dependent processes occurring on the coupling membrane of mitochondria.,C1C[C@@]2(O[C@H]([C@@H]1C)C[C@@H](C)O)[C@H]([C@H]3[C@@]([C@@H](O2)CC[C@H](/C=C\C=C/C[C@H]([C@@H]([C@@](C([C@H]([C@]([C@H](C([C@H]([C@@H]([C@H](/C=C/C(O3)=O)C)O)C)=O)C)([H])O)C)=O)(C)O)O)C)CC)(C)[H])C,12.64,http://www.selleckchem.com/products/Oligomycin-A.html,Transmembrane Transporters,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,N19,Ketoconazole,S1353,Ketoconazole,10,m,19,14,25,192960054,531.43,65277-42-1,free base,P450 (e.g. CYP17),Ketoconazole inhibits cyclosporine oxidase and testosterone 6 beta-hydroxylase with IC50 of 0.19 mM and 0.22 mM; respectively.,C1(=CC=C(C=C1)OC[C@@H]2O[C@@](OC2)(CN3C=CN=C3)C4=CC=C(C=C4Cl)Cl)N5CCN(CC5)C(=O)C,30.11,http://www.selleckchem.com/products/Ketoconazole.html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,N20,PHA-793887,S1487,PHA-793887,10,m,20,14,25,192877987,361.48,718630-59-2,free base,CDK,PHA-793887 is a novel and potent inhibitor of CDK2; CDK5 and CDK7 with IC50 of 8 nM; 5 nM and 10 nM. It is greater than 6-fold more selective for CDK2; 5; and 7 than CDK1; 4; and 9. Phase 1.,N1N=C(C2=C1C(N(C2)C(C3CCN(CC3)C)=O)(C)C)NC(CC(C)C)=O,199.18,http://www.selleckchem.com/products/PHA-793887.html,Cell Cycle,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,N21,Rigosertib (ON-01910),S1362,Rigosertib (ON-01910),10,m,21,14,25,192886643,473.47,1225497-78-8,sodium,PLK,Rigosertib (ON-01910) is a non-ATP-competitive inhibitor of PLK1 with IC50 of 9 nM. It shows 30-fold greater selectivity against Plk2 and no activity to Plk3. Phase 3.,C1(=C(C=C(C=C1OC)OC)OC)/C=C/S(CC2=CC=C(C(=C2)NCC([O-])=O)OC)(=O)=O.[Na+],200.65,http://www.selleckchem.com/products/ON-01910.html,Cell Cycle,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,N22,Mycophenolate Mofetil,S1501,Mycophenolate Mofetil,10,m,22,14,25,194475227,433.49,128794-94-5,free base,Dehydrogenase,Mycophenolate Mofetil is a non-competitive; selective and reversible inhibitor of inosine monophosphate dehydrogenase I/II with IC50 of 39 nM and 27 nM; respectively.,C12=C(C(=C(C(=C1O)C/C=C(/CCC(OCCN3CCOCC3)=O)C)OC)C)COC2=O,200.7,http://www.selleckchem.com/products/Mycophenolate-mofetil-(CellCept).html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,O01,DMSO_O01,,DMSO_O01,,,1,15,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,O02,DMSO_O02,,DMSO_O02,,,2,15,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,O03,PD184352 (CI-1040),S1020,PD184352 (CI-1040),10,m,3,15,25,192903240,478.67,212631-79-3,free base,MEK,CI-1040 (PD 184352) is an ATP non-competitive MEK1/2 inhibitor with IC50 of 17 nM; 100-fold more selective for MEK1/2 than MEK5. Phase 2.,C1=C(C(=C(C(=C1)C(NOCC2CC2)=O)NC3=CC=C(C=C3Cl)I)F)F,200.56,http://www.selleckchem.com/products/CI-1040-(PD184352).html,MAPK,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,O04,Alisertib (MLN8237),S1133,Alisertib (MLN8237),10,m,4,15,25,192881409,518.92,1028486-01-2,free base,Aurora Kinase,Alisertib (MLN8237) is a selective Aurora A inhibitor with IC50 of 1.2 nM. It has >200-fold higher selectivity for Aurora A than Aurora B. Phase 3.,C1=CC=C(C(=C1OC)C2=NCC3=C(C4=C2C=C(C=C4)Cl)N=C(N=C3)NC5=CC(=C(C=C5)C(O)=O)OC)F,107.92,http://www.selleckchem.com/products/MLN8237.html,Cell Cycle,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,O05,Panobinostat (LBH589),S1030,Panobinostat (LBH589),10,m,5,15,25,192902851,349.43,404950-80-7,free base,HDAC,Panobinostat (LBH589) is a novel broad-spectrum HDAC inhibitor with IC50 of 5 nM. Phase 3.,C1(=CC=C(C=C1)/C=C/C(=O)NO)CNCCC2=C(NC3=C2C=CC=C3)C,200.33,http://www.selleckchem.com/products/LBH-589.html,Epigenetics,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,O06,AG-490 (Tyrphostin B42),S1143,AG-490 (Tyrphostin B42),10,m,6,15,25,192867653,294.3,133550-30-8,free base,JAK;EGFR,AG-490 (Tyrphostin B42) is an inhibitor of EGFR with IC50 of 0.1 ?M in cell-free assays; 135-fold more selective for EGFR versus ErbB2; also inhibits JAK2 with no activity to Lck; Lyn; Btk; Syk and Src.,C1(=C(C=CC(=C1)/C=C(/C(NCC2=CC=CC=C2)=O)C#N)O)O,200.48,http://www.selleckchem.com/products/AG-490.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,O07,Sorafenib Tosylate,S1040,Sorafenib Tosylate,10,m,7,15,25,192880408,637.03,475207-59-1,tosylate,PDGFR;Raf;VEGFR,Sorafenib Tosylate (Bay 43-9006) is a multikinase inhibitor of Raf-1; B-Raf and VEGFR-2 with IC50 of 6 nM; 22 nM and 90 nM; respectively.,C1(=CC=C(C=C1C(F)(F)F)NC(NC2=CC=C(C=C2)OC3=CC=NC(=C3)C(NC)=O)=O)Cl.C4=CC(=CC=C4S(O)(=O)=O)C,199.36,http://www.selleckchem.com/products/Sorafenib-Tosylate.html,MAPK,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,O08,SNS-314 Mesylate,S1154,SNS-314 Mesylate,10,m,8,15,25,194472581,527.04,1146618-41-8,mesylate,Aurora Kinase,SNS-314 Mesylate is a potent and selective inhibitor of Aurora A; Aurora B and Aurora C with IC50 of 9 nM; 31 nM; and 3 nM; respectively. It is less potent to Trk A/B; Flt4; Fms; Axl; c-Raf and DDR2. Phase 1.,C12(=C(N=CN=C1NCCC3SC(=NC=3)NC(NC4=CC(=CC=C4)Cl)=O)C=CS2).CS(=O)(=O)O,163.18,http://www.selleckchem.com/products/SNS-314.html,Cell Cycle,,L1700-Selleck-Bioactive-Compound-Library
